id_medidor,id_suministro,marca_medidor,tecnologia_medidor,numero_serie,fecha_instalacion,fecha_retiro,estado_medidor
2003382,1002971,Landis+Gyr,AMI,LAN-378XXX,2024-08-29,,ACTIVO
2003383,1002972,Elster,AMI,ELS-461XXX,2024-11-01,2024-12-31,RETIRADO
2003384,1002972,Holley,AMI,HOL-367XXX,2024-12-31,,ACTIVO
2003385,1002973,Actaris,AMI,ACT-873XXX,2023-02-14,,ACTIVO
2003386,1002974,Actaris,Electrónico,ACT-785XXX,2024-01-16,,ACTIVO
2003387,1002975,Elster,Electrónico,ELS-947XXX,2020-05-17,2024-09-12,RETIRADO
2003388,1002976,Holley,Electrónico,HOL-317XXX,2024-05-11,,ACTIVO
2003389,1002977,Iskra,AMI,ISK-954XXX,2024-07-23,2024-12-31,RETIRADO
2003390,1002977,Holley,Electrónico,HOL-720XXX,2024-12-31,2024-12-31,RETIRADO
2003391,1002977,Itron,Electrónico,ITR-371XXX,2024-12-31,,ACTIVO
2003392,1002978,Iskra,Electrónico,ISK-142XXX,2024-10-07,,ACTIVO
2003393,1002979,Iskra,Electrónico,ISK-790XXX,2024-08-06,2024-12-31,RETIRADO
2003394,1002979,Itron,Electrónico,ITR-170XXX,2024-12-31,,ACTIVO
2003395,1002980,Iskra,Electrónico,ISK-966XXX,2024-07-12,,ACTIVO
2003396,1002981,Elster,Electromecánico,ELS-755XXX,2021-04-19,,ACTIVO
2003397,1002982,Holley,Electrónico,HOL-615XXX,2024-09-30,,ACTIVO
2003398,1002983,Actaris,AMI,ACT-756XXX,2023-05-28,,ACTIVO
2003399,1002984,Itron,Electrónico,ITR-126XXX,2024-12-08,2024-12-31,RETIRADO
2003400,1002984,Itron,AMI,ITR-768XXX,2024-12-31,,ACTIVO
2003401,1002985,Iskra,AMI,ISK-391XXX,2024-04-02,,ACTIVO
2003402,1002986,Landis+Gyr,Electrónico,LAN-474XXX,2024-10-05,,ACTIVO
2003403,1002987,Elster,Electromecánico,ELS-407XXX,2022-12-15,,ACTIVO
2003404,1002988,Elster,Electrónico,ELS-164XXX,2024-11-25,,ACTIVO
2003405,1002989,Itron,AMI,ITR-129XXX,2024-12-10,,ACTIVO
2003406,1002990,Landis+Gyr,Electrónico,LAN-491XXX,2024-11-12,,ACTIVO
2003407,1002991,Itron,AMI,ITR-328XXX,2024-03-28,,ACTIVO
2003408,1002992,Elster,Electrónico,ELS-395XXX,2024-03-29,,ACTIVO
2003409,1002993,Iskra,Electrónico,ISK-450XXX,2024-08-21,,ACTIVO
2003410,1002994,Actaris,AMI,ACT-153XXX,2024-10-01,,ACTIVO
2003411,1002995,Iskra,Electrónico,ISK-904XXX,2024-10-12,,ACTIVO
2003412,1002996,Itron,Electrónico,ITR-996XXX,2024-09-10,,ACTIVO
2003413,1002997,Holley,AMI,HOL-464XXX,2023-08-06,,ACTIVO
2003414,1002998,Landis+Gyr,AMI,LAN-623XXX,2024-02-08,,ACTIVO
2003415,1002999,Itron,AMI,ITR-722XXX,2023-07-25,,ACTIVO
2003416,1003000,Elster,AMI,ELS-145XXX,2022-03-26,,ACTIVO
2003417,1003001,Landis+Gyr,Electrónico,LAN-492XXX,2024-01-11,,ACTIVO
2003418,1003002,Iskra,AMI,ISK-449XXX,2021-02-08,,ACTIVO
2003419,1003003,Landis+Gyr,AMI,LAN-314XXX,2024-07-15,,ACTIVO
2003420,1003004,Elster,Electrónico,ELS-217XXX,2023-09-12,2024-12-31,RETIRADO
2003421,1003004,Elster,Electrónico,ELS-408XXX,2024-12-31,,ACTIVO
2003422,1003005,Itron,AMI,ITR-664XXX,2024-04-08,,ACTIVO
2003423,1003006,Iskra,Electrónico,ISK-351XXX,2023-04-02,2024-06-15,RETIRADO
2003424,1003007,Elster,AMI,ELS-331XXX,2024-10-11,2024-12-31,RETIRADO
2003425,1003007,Holley,Electrónico,HOL-753XXX,2024-12-31,,ACTIVO
2003426,1003008,Landis+Gyr,Electrónico,LAN-835XXX,2022-06-30,2024-07-13,RETIRADO
2003427,1003008,Iskra,Electrónico,ISK-131XXX,2024-10-30,,ACTIVO
2003428,1003009,Itron,AMI,ITR-528XXX,2024-12-19,2024-12-31,RETIRADO
2003429,1003009,Iskra,AMI,ISK-326XXX,2024-12-31,,ACTIVO
2003430,1003010,Landis+Gyr,Electrónico,LAN-657XXX,2024-10-06,,ACTIVO
2003431,1003011,Iskra,AMI,ISK-565XXX,2024-12-12,,ACTIVO
2003432,1003012,Actaris,Electrónico,ACT-750XXX,2023-01-22,,ACTIVO
2003433,1003013,Iskra,AMI,ISK-603XXX,2024-12-17,2024-12-31,RETIRADO
2003434,1003013,Iskra,Electrónico,ISK-276XXX,2024-12-31,,ACTIVO
2003435,1003014,Elster,AMI,ELS-288XXX,2022-02-20,,ACTIVO
2003436,1003015,Itron,AMI,ITR-646XXX,2024-12-06,2024-12-31,RETIRADO
2003437,1003015,Actaris,AMI,ACT-910XXX,2024-12-31,2024-12-31,RETIRADO
2003438,1003015,Actaris,Electrónico,ACT-150XXX,2024-12-31,,ACTIVO
2003439,1003016,Itron,AMI,ITR-804XXX,2024-04-17,,ACTIVO
2003440,1003017,Itron,Electromecánico,ITR-961XXX,2024-12-28,,ACTIVO
2003441,1003018,Iskra,AMI,ISK-318XXX,2023-12-25,,ACTIVO
2003442,1003019,Actaris,AMI,ACT-489XXX,2024-12-28,,ACTIVO
2003443,1003020,Holley,Electrónico,HOL-926XXX,2023-09-24,,ACTIVO
2003444,1003021,Iskra,Electrónico,ISK-838XXX,2022-01-21,,ACTIVO
2003445,1003022,Landis+Gyr,Electrónico,LAN-450XXX,2024-07-23,,ACTIVO
2003446,1003023,Landis+Gyr,Electromecánico,LAN-446XXX,2024-11-24,,ACTIVO
2003447,1003024,Itron,AMI,ITR-231XXX,2024-12-22,,ACTIVO
2003448,1003025,Iskra,AMI,ISK-458XXX,2024-06-17,,ACTIVO
2003449,1003026,Iskra,AMI,ISK-319XXX,2024-01-29,,ACTIVO
2003450,1003027,Landis+Gyr,Electrónico,LAN-980XXX,2023-05-15,,ACTIVO
2003451,1003028,Iskra,AMI,ISK-423XXX,2023-10-03,2024-12-03,RETIRADO
2003452,1003028,Iskra,Electrónico,ISK-763XXX,2024-12-23,,ACTIVO
2003453,1003029,Elster,Electrónico,ELS-257XXX,2024-08-11,2024-12-31,RETIRADO
2003454,1003029,Itron,Electrónico,ITR-380XXX,2024-12-31,,ACTIVO
2003455,1003030,Holley,Electrónico,HOL-217XXX,2024-11-03,,ACTIVO
2003456,1003031,Holley,Electrónico,HOL-409XXX,2022-07-19,,ACTIVO
2003457,1003032,Holley,AMI,HOL-469XXX,2022-05-14,2024-05-06,RETIRADO
2003458,1003032,Elster,AMI,ELS-844XXX,2024-08-27,,ACTIVO
2003459,1003033,Actaris,Electrónico,ACT-519XXX,2024-04-30,2024-11-24,RETIRADO
2003460,1003034,Actaris,Electrónico,ACT-740XXX,2022-01-07,,ACTIVO
2003461,1003035,Landis+Gyr,Electrónico,LAN-745XXX,2022-01-12,,ACTIVO
2003462,1003036,Holley,AMI,HOL-996XXX,2023-03-07,,ACTIVO
2003463,1003037,Actaris,AMI,ACT-176XXX,2024-08-28,,ACTIVO
2003464,1003038,Holley,AMI,HOL-429XXX,2024-12-23,,ACTIVO
2003465,1003039,Landis+Gyr,Electrónico,LAN-583XXX,2024-09-09,,ACTIVO
2003466,1003040,Actaris,Electrónico,ACT-329XXX,2024-10-30,,ACTIVO
2003467,1003041,Holley,AMI,HOL-143XXX,2024-12-11,,ACTIVO
2003468,1003042,Itron,Electrónico,ITR-327XXX,2019-07-24,2022-05-01,RETIRADO
2003469,1003042,Iskra,Electrónico,ISK-507XXX,2023-01-04,2024-05-06,RETIRADO
2003470,1003043,Elster,AMI,ELS-654XXX,2023-05-13,,ACTIVO
2003471,1003044,Iskra,Electrónico,ISK-178XXX,2024-12-14,,ACTIVO
2003472,1003045,Actaris,Electrónico,ACT-132XXX,2024-09-03,,ACTIVO
2003473,1003046,Actaris,Electrónico,ACT-436XXX,2024-07-01,,ACTIVO
2003474,1003047,Itron,AMI,ITR-410XXX,2024-09-21,,ACTIVO
2003475,1003048,Holley,AMI,HOL-681XXX,2024-12-27,,ACTIVO
2003476,1003049,Iskra,Electrónico,ISK-979XXX,2024-11-07,,ACTIVO
2003477,1003050,Actaris,AMI,ACT-919XXX,2023-12-03,,ACTIVO
2003478,1003051,Actaris,Electrónico,ACT-999XXX,2024-12-15,2024-12-31,RETIRADO
2003479,1003051,Actaris,AMI,ACT-495XXX,2024-12-31,,ACTIVO
2003480,1003052,Iskra,Electrónico,ISK-689XXX,2023-11-01,,ACTIVO
2003481,1003053,Holley,Electrónico,HOL-794XXX,2023-12-19,2024-12-31,RETIRADO
2003482,1003053,Landis+Gyr,Electrónico,LAN-249XXX,2024-12-31,,ACTIVO
2003483,1003054,Itron,Electrónico,ITR-709XXX,2024-10-31,,ACTIVO
2003484,1003055,Actaris,Electrónico,ACT-838XXX,2024-12-12,,ACTIVO
2003485,1003056,Holley,AMI,HOL-938XXX,2023-02-09,,ACTIVO
2003486,1003057,Itron,Electrónico,ITR-442XXX,2023-05-25,2024-08-02,RETIRADO
2003487,1003057,Elster,Electrónico,ELS-371XXX,2024-08-31,2024-12-31,RETIRADO
2003488,1003057,Elster,AMI,ELS-343XXX,2024-12-31,,ACTIVO
2003489,1003058,Landis+Gyr,AMI,LAN-105XXX,2023-06-12,,ACTIVO
2003490,1003059,Landis+Gyr,Electrónico,LAN-436XXX,2022-12-26,,ACTIVO
2003491,1003060,Itron,AMI,ITR-277XXX,2024-08-17,,ACTIVO
2003492,1003061,Landis+Gyr,Electrónico,LAN-191XXX,2023-12-12,2024-12-31,RETIRADO
2003493,1003061,Landis+Gyr,AMI,LAN-104XXX,2024-12-31,,ACTIVO
2003494,1003062,Iskra,AMI,ISK-386XXX,2024-11-23,2024-12-31,RETIRADO
2003495,1003062,Landis+Gyr,AMI,LAN-104XXX,2024-12-31,2024-12-31,RETIRADO
2003496,1003062,Elster,Electrónico,ELS-121XXX,2024-12-31,,ACTIVO
2003497,1003063,Actaris,AMI,ACT-268XXX,2023-11-03,,ACTIVO
2003498,1003064,Landis+Gyr,Electrónico,LAN-817XXX,2023-07-12,,ACTIVO
2003499,1003065,Landis+Gyr,Electrónico,LAN-841XXX,2024-08-13,,ACTIVO
2003500,1003066,Landis+Gyr,AMI,LAN-988XXX,2024-11-09,,ACTIVO
2003501,1003067,Landis+Gyr,AMI,LAN-385XXX,2024-11-14,,ACTIVO
2003502,1003068,Landis+Gyr,AMI,LAN-576XXX,2024-12-12,,ACTIVO
2003503,1003069,Iskra,AMI,ISK-618XXX,2023-01-23,,ACTIVO
2003504,1003070,Landis+Gyr,AMI,LAN-826XXX,2024-06-03,,ACTIVO
2003505,1003071,Holley,AMI,HOL-241XXX,2024-07-10,,ACTIVO
2003506,1003072,Elster,AMI,ELS-193XXX,2021-12-08,,ACTIVO
2003507,1003073,Holley,AMI,HOL-475XXX,2024-02-21,2024-12-03,RETIRADO
2003508,1003074,Landis+Gyr,Electrónico,LAN-952XXX,2023-12-03,,ACTIVO
2003509,1003075,Holley,Electrónico,HOL-862XXX,2024-11-26,,ACTIVO
2003510,1003076,Holley,Electrónico,HOL-335XXX,2024-12-19,2024-12-31,RETIRADO
2003511,1003076,Iskra,Electrónico,ISK-510XXX,2024-12-31,,ACTIVO
2003512,1003077,Actaris,Electrónico,ACT-390XXX,2024-11-21,,ACTIVO
2003513,1003078,Landis+Gyr,Electrónico,LAN-567XXX,2024-04-11,,ACTIVO
2003514,1003079,Landis+Gyr,AMI,LAN-543XXX,2024-03-04,2024-12-31,RETIRADO
2003515,1003079,Landis+Gyr,Electrónico,LAN-434XXX,2024-12-31,,ACTIVO
2003516,1003080,Elster,AMI,ELS-603XXX,2024-12-30,,ACTIVO
2003517,1003081,Elster,Electrónico,ELS-971XXX,2024-11-10,,ACTIVO
2003518,1003082,Landis+Gyr,AMI,LAN-414XXX,2024-11-20,,ACTIVO
2003519,1003083,Actaris,Electrónico,ACT-571XXX,2024-05-05,,ACTIVO
2003520,1003084,Iskra,AMI,ISK-239XXX,2024-12-31,,ACTIVO
2003521,1003085,Itron,Electrónico,ITR-153XXX,2024-11-27,,ACTIVO
2003522,1003086,Actaris,Electromecánico,ACT-777XXX,2024-11-26,,ACTIVO
2003523,1003087,Itron,AMI,ITR-601XXX,2024-12-07,,ACTIVO
2003524,1003088,Elster,Electrónico,ELS-773XXX,2023-07-12,,ACTIVO
2003525,1003089,Iskra,AMI,ISK-599XXX,2024-10-20,,ACTIVO
2003526,1003090,Landis+Gyr,Electrónico,LAN-359XXX,2023-09-12,,ACTIVO
2003527,1003091,Elster,Electrónico,ELS-695XXX,2024-01-18,,ACTIVO
2003528,1003092,Itron,AMI,ITR-146XXX,2024-12-30,,ACTIVO
2003529,1003093,Elster,Electrónico,ELS-872XXX,2024-11-08,,ACTIVO
2003530,1003094,Itron,AMI,ITR-238XXX,2024-11-10,,ACTIVO
2003531,1003095,Actaris,Electrónico,ACT-143XXX,2023-04-18,,ACTIVO
2003532,1003096,Iskra,Electrónico,ISK-531XXX,2024-04-13,,ACTIVO
2003533,1003097,Itron,Electrónico,ITR-227XXX,2024-12-22,,ACTIVO
2003534,1003098,Actaris,Electrónico,ACT-367XXX,2024-06-15,,ACTIVO
2003535,1003099,Iskra,AMI,ISK-777XXX,2024-04-27,,ACTIVO
2003536,1003100,Actaris,Electrónico,ACT-359XXX,2024-10-23,,ACTIVO
2003537,1003101,Iskra,AMI,ISK-547XXX,2024-11-23,,ACTIVO
2003538,1003102,Iskra,AMI,ISK-870XXX,2022-09-04,,ACTIVO
2003539,1003103,Actaris,Electrónico,ACT-708XXX,2023-09-19,,ACTIVO
2003540,1003104,Actaris,Electrónico,ACT-802XXX,2024-07-14,,ACTIVO
2003541,1003105,Elster,AMI,ELS-126XXX,2024-11-07,,ACTIVO
2003542,1003106,Actaris,Electrónico,ACT-129XXX,2023-11-12,2024-12-31,RETIRADO
2003543,1003106,Landis+Gyr,Electrónico,LAN-469XXX,2024-12-31,,ACTIVO
2003544,1003107,Landis+Gyr,Electrónico,LAN-663XXX,2022-06-30,,ACTIVO
2003545,1003108,Landis+Gyr,Electrónico,LAN-110XXX,2024-12-21,,ACTIVO
2003546,1003109,Itron,Electromecánico,ITR-282XXX,2023-10-19,,ACTIVO
2003547,1003110,Iskra,AMI,ISK-690XXX,2024-10-07,,ACTIVO
2003548,1003111,Iskra,Electrónico,ISK-952XXX,2023-09-12,,ACTIVO
2003549,1003112,Elster,AMI,ELS-943XXX,2024-12-31,,ACTIVO
2003550,1003113,Holley,Electrónico,HOL-663XXX,2023-08-14,,ACTIVO
2003551,1003114,Actaris,AMI,ACT-202XXX,2022-07-05,,ACTIVO
2003552,1003115,Holley,Electrónico,HOL-376XXX,2024-12-18,,ACTIVO
2003553,1003116,Iskra,Electrónico,ISK-574XXX,2024-04-28,,ACTIVO
2003554,1003117,Elster,AMI,ELS-265XXX,2024-10-25,,ACTIVO
2003555,1003118,Landis+Gyr,Electrónico,LAN-841XXX,2023-10-14,,ACTIVO
2003556,1003119,Holley,AMI,HOL-639XXX,2024-11-28,,ACTIVO
2003557,1003120,Itron,Electromecánico,ITR-299XXX,2023-07-05,,ACTIVO
2003558,1003121,Itron,Electrónico,ITR-929XXX,2024-12-31,,ACTIVO
2003559,1003122,Elster,Electrónico,ELS-158XXX,2024-12-10,,ACTIVO
2003560,1003123,Holley,Electrónico,HOL-361XXX,2023-03-05,,ACTIVO
2003561,1003124,Holley,Electrónico,HOL-507XXX,2023-10-09,,ACTIVO
2003562,1003125,Holley,AMI,HOL-636XXX,2024-11-12,,ACTIVO
2003563,1003126,Landis+Gyr,AMI,LAN-336XXX,2024-10-13,,ACTIVO
2003564,1003127,Itron,Electrónico,ITR-477XXX,2024-05-15,,ACTIVO
2003565,1003128,Landis+Gyr,Electrónico,LAN-810XXX,2024-12-07,,ACTIVO
2003566,1003129,Iskra,Electrónico,ISK-756XXX,2024-07-06,,ACTIVO
2003567,1003130,Itron,Electrónico,ITR-797XXX,2024-06-17,,ACTIVO
2003568,1003131,Actaris,AMI,ACT-521XXX,2024-03-23,,ACTIVO
2003569,1003132,Iskra,Electrónico,ISK-238XXX,2024-11-21,,ACTIVO
2003570,1003133,Elster,Electrónico,ELS-265XXX,2021-01-12,,ACTIVO
2003571,1003134,Iskra,Electrónico,ISK-481XXX,2023-12-31,,ACTIVO
2003572,1003135,Itron,Electrónico,ITR-761XXX,2022-04-20,,ACTIVO
2003573,1003136,Holley,AMI,HOL-467XXX,2021-07-01,,ACTIVO
2003574,1003137,Elster,AMI,ELS-899XXX,2022-02-09,,ACTIVO
2003575,1003138,Holley,Electrónico,HOL-269XXX,2023-10-25,,ACTIVO
2003576,1003139,Itron,Electrónico,ITR-819XXX,2023-12-02,,ACTIVO
2003577,1003140,Landis+Gyr,Electrónico,LAN-662XXX,2021-12-29,,ACTIVO
2003578,1003141,Iskra,Electrónico,ISK-790XXX,2023-08-27,,ACTIVO
2003579,1003142,Actaris,Electrónico,ACT-549XXX,2023-10-18,2024-12-31,RETIRADO
2003580,1003142,Elster,AMI,ELS-644XXX,2024-12-31,,ACTIVO
2003581,1003143,Elster,Electrónico,ELS-185XXX,2023-03-07,,ACTIVO
2003582,1003144,Itron,Electrónico,ITR-490XXX,2024-10-03,,ACTIVO
2003583,1003145,Actaris,Electromecánico,ACT-231XXX,2020-04-27,,ACTIVO
2003584,1003146,Iskra,AMI,ISK-240XXX,2021-07-30,2023-07-06,RETIRADO
2003585,1003146,Actaris,AMI,ACT-318XXX,2023-11-17,,ACTIVO
2003586,1003147,Iskra,AMI,ISK-137XXX,2022-02-13,,ACTIVO
2003587,1003148,Iskra,AMI,ISK-471XXX,2024-10-19,,ACTIVO
2003588,1003149,Iskra,AMI,ISK-580XXX,2024-03-18,,ACTIVO
2003589,1003150,Itron,Electrónico,ITR-849XXX,2023-10-22,,ACTIVO
2003590,1003151,Itron,AMI,ITR-738XXX,2023-02-08,,ACTIVO
2003591,1003152,Holley,AMI,HOL-575XXX,2024-12-23,,ACTIVO
2003592,1003153,Actaris,Electrónico,ACT-987XXX,2024-07-20,2024-12-31,RETIRADO
2003593,1003153,Iskra,Electrónico,ISK-875XXX,2024-12-31,,ACTIVO
2003594,1003154,Elster,Electrónico,ELS-233XXX,2022-09-06,,ACTIVO
2003595,1003155,Holley,Electrónico,HOL-671XXX,2024-12-29,,ACTIVO
2003596,1003156,Itron,Electrónico,ITR-419XXX,2024-06-02,,ACTIVO
2003597,1003157,Iskra,Electrónico,ISK-965XXX,2023-07-03,,ACTIVO
2003598,1003158,Actaris,Electrónico,ACT-320XXX,2024-05-18,,ACTIVO
2003599,1003159,Landis+Gyr,AMI,LAN-185XXX,2024-12-16,,ACTIVO
2003600,1003160,Actaris,Electrónico,ACT-949XXX,2024-10-24,,ACTIVO
2003601,1003161,Actaris,Electrónico,ACT-542XXX,2024-10-31,,ACTIVO
2003602,1003162,Holley,AMI,HOL-956XXX,2024-10-17,,ACTIVO
2003603,1003163,Elster,Electrónico,ELS-491XXX,2024-07-01,,ACTIVO
2003604,1003164,Holley,Electrónico,HOL-169XXX,2024-12-04,,ACTIVO
2003605,1003165,Iskra,Electrónico,ISK-168XXX,2024-08-26,2024-12-31,RETIRADO
2003606,1003165,Iskra,AMI,ISK-242XXX,2024-12-31,,ACTIVO
2003607,1003166,Iskra,AMI,ISK-901XXX,2024-10-09,,ACTIVO
2003608,1003167,Itron,AMI,ITR-280XXX,2022-02-23,2023-05-04,RETIRADO
2003609,1003167,Holley,AMI,HOL-853XXX,2024-02-18,,ACTIVO
2003610,1003168,Itron,Electrónico,ITR-955XXX,2024-06-07,2024-12-16,RETIRADO
2003611,1003169,Landis+Gyr,Electrónico,LAN-423XXX,2022-12-08,,ACTIVO
2003612,1003170,Elster,Electrónico,ELS-928XXX,2024-12-19,,ACTIVO
2003613,1003171,Itron,Electrónico,ITR-135XXX,2024-09-12,,ACTIVO
2003614,1003172,Elster,Electrónico,ELS-765XXX,2024-11-11,,ACTIVO
2003615,1003173,Landis+Gyr,Electrónico,LAN-871XXX,2022-06-26,2023-06-22,RETIRADO
2003616,1003174,Holley,AMI,HOL-595XXX,2024-09-02,2024-12-31,RETIRADO
2003617,1003174,Elster,AMI,ELS-493XXX,2024-12-31,,ACTIVO
2003618,1003175,Iskra,AMI,ISK-997XXX,2024-10-29,2024-12-31,RETIRADO
2003619,1003175,Actaris,Electrónico,ACT-577XXX,2024-12-31,,ACTIVO
2003620,1003176,Elster,Electrónico,ELS-200XXX,2024-12-30,,ACTIVO
2003621,1003177,Landis+Gyr,AMI,LAN-850XXX,2024-05-04,,ACTIVO
2003622,1003178,Holley,Electrónico,HOL-252XXX,2024-12-09,,ACTIVO
2003623,1003179,Actaris,Electrónico,ACT-273XXX,2024-06-04,,ACTIVO
2003624,1003180,Iskra,Electromecánico,ISK-522XXX,2024-12-06,,ACTIVO
2003625,1003181,Itron,Electrónico,ITR-767XXX,2024-05-23,,ACTIVO
2003626,1003182,Landis+Gyr,AMI,LAN-879XXX,2023-07-13,,ACTIVO
2003627,1003183,Iskra,Electrónico,ISK-465XXX,2024-12-30,,ACTIVO
2003628,1003184,Holley,Electrónico,HOL-621XXX,2024-08-14,,ACTIVO
2003629,1003185,Landis+Gyr,AMI,LAN-747XXX,2024-10-06,,ACTIVO
2003630,1003186,Elster,AMI,ELS-778XXX,2024-10-04,,ACTIVO
2003631,1003187,Holley,Electrónico,HOL-996XXX,2024-12-10,,ACTIVO
2003632,1003188,Landis+Gyr,AMI,LAN-506XXX,2024-12-31,,ACTIVO
2003633,1003189,Elster,AMI,ELS-420XXX,2024-12-17,,ACTIVO
2003634,1003190,Actaris,Electrónico,ACT-738XXX,2024-11-17,,ACTIVO
2003635,1003191,Iskra,Electrónico,ISK-926XXX,2022-12-11,2024-01-01,RETIRADO
2003636,1003192,Elster,Electrónico,ELS-880XXX,2023-10-17,,ACTIVO
2003637,1003193,Holley,Electromecánico,HOL-106XXX,2024-03-23,,ACTIVO
2003638,1003194,Landis+Gyr,Electrónico,LAN-876XXX,2024-02-27,,ACTIVO
2003639,1003195,Itron,AMI,ITR-793XXX,2024-04-27,2024-12-31,RETIRADO
2003640,1003195,Iskra,Electrónico,ISK-864XXX,2024-12-31,,ACTIVO
2003641,1003196,Elster,AMI,ELS-284XXX,2024-10-13,,ACTIVO
2003642,1003197,Landis+Gyr,AMI,LAN-316XXX,2024-12-25,,ACTIVO
2003643,1003198,Landis+Gyr,Electrónico,LAN-944XXX,2024-12-15,,ACTIVO
2003644,1003199,Itron,AMI,ITR-134XXX,2024-04-20,,ACTIVO
2003645,1003200,Itron,AMI,ITR-404XXX,2024-06-09,,ACTIVO
2003646,1003201,Actaris,Electrónico,ACT-698XXX,2024-11-22,,ACTIVO
2003647,1003202,Elster,AMI,ELS-191XXX,2024-07-15,,ACTIVO
2003648,1003203,Landis+Gyr,Electrónico,LAN-611XXX,2024-03-10,,ACTIVO
2003649,1003204,Actaris,AMI,ACT-115XXX,2024-05-30,2024-12-31,RETIRADO
2003650,1003204,Holley,Electrónico,HOL-483XXX,2024-12-31,,ACTIVO
2003651,1003205,Itron,AMI,ITR-317XXX,2024-10-18,2024-12-31,RETIRADO
2003652,1003205,Landis+Gyr,AMI,LAN-987XXX,2024-12-31,,ACTIVO
2003653,1003206,Actaris,Electrónico,ACT-716XXX,2024-09-02,,ACTIVO
2003654,1003207,Holley,AMI,HOL-294XXX,2024-05-22,,ACTIVO
2003655,1003208,Landis+Gyr,Electrónico,LAN-207XXX,2023-03-12,2024-05-23,RETIRADO
2003656,1003209,Elster,Electrónico,ELS-764XXX,2024-03-19,,ACTIVO
2003657,1003210,Actaris,Electrónico,ACT-970XXX,2021-05-03,,ACTIVO
2003658,1003211,Itron,Electrónico,ITR-105XXX,2021-08-15,2024-10-24,RETIRADO
2003659,1003211,Elster,Electrónico,ELS-258XXX,2024-12-13,2024-12-31,RETIRADO
2003660,1003211,Holley,AMI,HOL-736XXX,2024-12-31,,ACTIVO
2003661,1003212,Iskra,AMI,ISK-162XXX,2024-10-16,,ACTIVO
2003662,1003213,Actaris,AMI,ACT-153XXX,2024-03-23,,ACTIVO
2003663,1003214,Itron,Electrónico,ITR-542XXX,2024-07-20,,ACTIVO
2003664,1003215,Elster,Electrónico,ELS-860XXX,2024-11-05,,ACTIVO
2003665,1003216,Holley,Electrónico,HOL-632XXX,2024-12-22,,ACTIVO
2003666,1003217,Holley,Electrónico,HOL-714XXX,2024-06-22,,ACTIVO
2003667,1003218,Landis+Gyr,Electrónico,LAN-403XXX,2024-09-19,2024-12-31,RETIRADO
2003668,1003218,Actaris,AMI,ACT-650XXX,2024-12-31,,ACTIVO
2003669,1003219,Holley,AMI,HOL-766XXX,2024-08-31,,ACTIVO
2003670,1003220,Actaris,AMI,ACT-413XXX,2024-11-26,,ACTIVO
2003671,1003221,Holley,AMI,HOL-205XXX,2024-11-02,2024-12-31,RETIRADO
2003672,1003221,Elster,Electrónico,ELS-103XXX,2024-12-31,2024-12-31,RETIRADO
2003673,1003221,Landis+Gyr,Electrónico,LAN-465XXX,2024-12-31,,ACTIVO
2003674,1003222,Holley,Electrónico,HOL-783XXX,2024-09-01,,ACTIVO
2003675,1003223,Itron,Electrónico,ITR-135XXX,2023-06-15,,ACTIVO
2003676,1003224,Actaris,AMI,ACT-170XXX,2024-12-24,2024-12-31,RETIRADO
2003677,1003224,Holley,Electrónico,HOL-353XXX,2024-12-31,,ACTIVO
2003678,1003225,Actaris,Electrónico,ACT-892XXX,2024-09-13,2024-12-31,RETIRADO
2003679,1003225,Iskra,AMI,ISK-654XXX,2024-12-31,,ACTIVO
2003680,1003226,Actaris,AMI,ACT-134XXX,2024-07-07,,ACTIVO
2003681,1003227,Elster,Electrónico,ELS-992XXX,2024-12-28,,ACTIVO
2003682,1003228,Actaris,Electrónico,ACT-295XXX,2024-11-17,,ACTIVO
2003683,1003229,Iskra,AMI,ISK-333XXX,2024-11-05,,ACTIVO
2003684,1003230,Holley,Electrónico,HOL-394XXX,2019-08-29,,ACTIVO
2003685,1003231,Actaris,AMI,ACT-193XXX,2024-06-05,,ACTIVO
2003686,1003232,Iskra,Electrónico,ISK-157XXX,2024-12-23,,ACTIVO
2003687,1003233,Itron,AMI,ITR-945XXX,2024-10-15,,ACTIVO
2003688,1003234,Landis+Gyr,AMI,LAN-542XXX,2024-11-06,,ACTIVO
2003689,1003235,Actaris,AMI,ACT-621XXX,2024-12-28,,ACTIVO
2003690,1003236,Elster,Electrónico,ELS-506XXX,2024-12-21,2024-12-31,RETIRADO
2003691,1003236,Actaris,Electrónico,ACT-148XXX,2024-12-31,,ACTIVO
2003692,1003237,Holley,Electrónico,HOL-100XXX,2023-11-27,,ACTIVO
2003693,1003238,Holley,AMI,HOL-538XXX,2024-09-15,,ACTIVO
2003694,1003239,Elster,Electrónico,ELS-142XXX,2023-10-07,2024-04-30,RETIRADO
2003695,1003240,Elster,AMI,ELS-829XXX,2024-03-12,2024-10-26,RETIRADO
2003696,1003241,Holley,AMI,HOL-742XXX,2024-12-27,2024-12-31,RETIRADO
2003697,1003241,Elster,Electrónico,ELS-152XXX,2024-12-31,2024-12-31,RETIRADO
2003698,1003241,Landis+Gyr,Electrónico,LAN-553XXX,2024-12-31,,ACTIVO
2003699,1003242,Landis+Gyr,AMI,LAN-925XXX,2024-02-15,,ACTIVO
2003700,1003243,Elster,Electrónico,ELS-304XXX,2024-08-22,,ACTIVO
2003701,1003244,Elster,Electromecánico,ELS-131XXX,2024-12-17,,ACTIVO
