"FECHA","LINEA","EFICIENCIA"
"31/07/2024","4","102.24"
"31/07/2024","5","77.91"
"31/07/2024","6","105.33"
"31/07/2024","7","122.46"
"31/07/2024","8","102.38"
"31/07/2024","10","115.54"
"31/07/2024","11","65.32"
"31/07/2024","12","63.25"
"31/07/2024","13","110.58"
"31/07/2024","18","90.06"
"31/07/2024","19","99.35"
"31/07/2024","20","95.14"
"31/07/2024","28","88.47"
"31/07/2024","35","125.76"
"31/07/2024","36","129.52"
"31/07/2024","37","94.13"
"31/07/2024","39","120.47"
"31/07/2024","40","101.66"
"31/07/2024","41","79.6"
"31/07/2024","48","98.31"
"31/07/2024","60","114.81"
"31/07/2024","61","91.34"
"31/07/2024","65","78.81"
"31/07/2024","70","98.93"
"31/07/2024","71","85.08"
"01/08/2024","2","61.92"
"01/08/2024","3","79.47"
"01/08/2024","4","91.89"
"01/08/2024","5","73.58"
"01/08/2024","6","111.32"
"01/08/2024","7","121.43"
"01/08/2024","8","97.19"
"01/08/2024","10","111.79"
"01/08/2024","11","66.53"
"01/08/2024","12","73.33"
"01/08/2024","13","109.11"
"01/08/2024","18","100.81"
"01/08/2024","19","97.17"
"01/08/2024","20","91.31"
"01/08/2024","28","86.59"
"01/08/2024","34","121.86"
"01/08/2024","35","138.38"
"01/08/2024","37","86.27"
"01/08/2024","39","127.61"
"01/08/2024","40","90.17"
"01/08/2024","41","86.48"
"01/08/2024","48","99.96"
"01/08/2024","60","113.97"
"01/08/2024","61","87.45"
"01/08/2024","65","72.87"
"01/08/2024","70","113.83"
"01/08/2024","71","85.91"
"02/08/2024","2","81.94"
"02/08/2024","3","74.31"
"02/08/2024","4","94.19"
"02/08/2024","5","76.11"
"02/08/2024","6","115.06"
"02/08/2024","7","118.99"
"02/08/2024","8","102.85"
"02/08/2024","10","115.84"
"02/08/2024","11","74.89"
"02/08/2024","12","78.8"
"02/08/2024","13","105.4"
"02/08/2024","18","102.62"
"02/08/2024","19","98.74"
"02/08/2024","20","88.07"
"02/08/2024","28","82.13"
"02/08/2024","34","118.16"
"02/08/2024","35","136.23"
"02/08/2024","37","90.15"
"02/08/2024","39","133.3"
"02/08/2024","40","84.3"
"02/08/2024","41","87.79"
"02/08/2024","48","117.75"
"02/08/2024","60","120.69"
"02/08/2024","61","89.54"
"02/08/2024","65","80.3"
"02/08/2024","70","122.2"
"02/08/2024","71","79.56"
"03/08/2024","2","65.22"
"03/08/2024","3","82.56"
"03/08/2024","4","91.1"
"03/08/2024","5","76.5"
"03/08/2024","6","112.35"
"03/08/2024","7","110.37"
"03/08/2024","8","91.46"
"03/08/2024","10","112.65"
"03/08/2024","11","82.24"
"03/08/2024","12","89.19"
"03/08/2024","13","124.26"
"03/08/2024","18","101.36"
"03/08/2024","19","100.83"
"03/08/2024","20","92.44"
"03/08/2024","28","87.78"
"03/08/2024","34","120.61"
"03/08/2024","35","101.36"
"03/08/2024","36","91.51"
"03/08/2024","37","85.83"
"03/08/2024","39","127.93"
"03/08/2024","40","85.12"
"03/08/2024","41","103.05"
"03/08/2024","48","102.5"
"03/08/2024","60","110.41"
"03/08/2024","61","93.79"
"03/08/2024","65","74.77"
"03/08/2024","70","116.18"
"03/08/2024","71","80.72"
"05/08/2024","2","77.96"
"05/08/2024","3","82.57"
"05/08/2024","4","93.98"
"05/08/2024","5","73.52"
"05/08/2024","6","115.14"
"05/08/2024","7","114.87"
"05/08/2024","8","96.7"
"05/08/2024","10","113.35"
"05/08/2024","11","69.01"
"05/08/2024","12","87.03"
"05/08/2024","13","99.85"
"05/08/2024","18","103.18"
"05/08/2024","19","114.95"
"05/08/2024","20","87.06"
"05/08/2024","21","99.15"
"05/08/2024","28","86.31"
"05/08/2024","34","118.68"
"05/08/2024","35","115.82"
"05/08/2024","36","96.23"
"05/08/2024","37","82.39"
"05/08/2024","39","114.98"
"05/08/2024","40","81.34"
"05/08/2024","41","91.68"
"05/08/2024","48","92.45"
"05/08/2024","60","111.67"
"05/08/2024","61","95.32"
"05/08/2024","65","77.61"
"05/08/2024","70","107.37"
"05/08/2024","71","81.45"
"06/08/2024","2","112.66"
"06/08/2024","3","78.48"
"06/08/2024","4","113.5"
"06/08/2024","5","71.57"
"06/08/2024","6","126.81"
"06/08/2024","8","89.45"
"06/08/2024","10","124.75"
"06/08/2024","11","71.62"
"06/08/2024","12","89.04"
"06/08/2024","13","102.24"
"06/08/2024","18","111.68"
"06/08/2024","20","98.72"
"06/08/2024","28","99.31"
"06/08/2024","34","125.28"
"06/08/2024","37","97.8"
"06/08/2024","39","133.42"
"06/08/2024","40","78.56"
"06/08/2024","41","93.5"
"06/08/2024","48","116.47"
"06/08/2024","61","100.19"
"06/08/2024","65","91.33"
"06/08/2024","70","102.18"
"06/08/2024","71","99.64"
"07/08/2024","2","82.98"
"07/08/2024","3","90.13"
"07/08/2024","4","100.34"
"07/08/2024","5","73.9"
"07/08/2024","6","119.35"
"07/08/2024","7","127.59"
"07/08/2024","8","86.83"
"07/08/2024","10","123.85"
"07/08/2024","11","86.83"
"07/08/2024","12","95.5"
"07/08/2024","13","106.75"
"07/08/2024","18","102.36"
"07/08/2024","19","119.86"
"07/08/2024","20","93.31"
"07/08/2024","28","95.79"
"07/08/2024","34","126.44"
"07/08/2024","35","101.09"
"07/08/2024","36","92.87"
"07/08/2024","37","89.1"
"07/08/2024","39","108.31"
"07/08/2024","40","83.92"
"07/08/2024","41","96.69"
"07/08/2024","48","74.31"
"07/08/2024","60","131.61"
"07/08/2024","61","100.3"
"07/08/2024","65","88.19"
"07/08/2024","70","107.77"
"07/08/2024","71","86.31"
"08/08/2024","2","82.4"
"08/08/2024","3","82.72"
"08/08/2024","4","104.33"
"08/08/2024","5","76.8"
"08/08/2024","6","112.44"
"08/08/2024","7","121.7"
"08/08/2024","8","93.14"
"08/08/2024","10","123.72"
"08/08/2024","11","83.69"
"08/08/2024","12","95.59"
"08/08/2024","13","116.61"
"08/08/2024","18","104.56"
"08/08/2024","19","120.55"
"08/08/2024","20","92.54"
"08/08/2024","28","96.67"
"08/08/2024","34","119.39"
"08/08/2024","35","114.08"
"08/08/2024","36","95.79"
"08/08/2024","37","93.11"
"08/08/2024","39","112.03"
"08/08/2024","40","81.82"
"08/08/2024","41","107.53"
"08/08/2024","48","63.3"
"08/08/2024","61","102.55"
"08/08/2024","65","88.39"
"08/08/2024","70","110.51"
"08/08/2024","71","92.86"
"09/08/2024","2","90.03"
"09/08/2024","3","81.62"
"09/08/2024","4","112.4"
"09/08/2024","5","76.88"
"09/08/2024","6","113.43"
"09/08/2024","7","114.34"
"09/08/2024","8","92.39"
"09/08/2024","10","108.62"
"09/08/2024","11","73.66"
"09/08/2024","12","78.8"
"09/08/2024","13","127.24"
"09/08/2024","18","93.17"
"09/08/2024","19","125.03"
"09/08/2024","20","98.74"
"09/08/2024","28","93.51"
"09/08/2024","34","120.41"
"09/08/2024","35","112.66"
"09/08/2024","36","86.52"
"09/08/2024","37","86.06"
"09/08/2024","39","119.05"
"09/08/2024","40","80.71"
"09/08/2024","41","110.96"
"09/08/2024","48","69.89"
"09/08/2024","60","122.87"
"09/08/2024","61","100.54"
"09/08/2024","65","78.84"
"09/08/2024","70","100.78"
"09/08/2024","71","98.6"
"10/08/2024","2","85.1"
"10/08/2024","3","105.95"
"10/08/2024","4","109.48"
"10/08/2024","5","80.38"
"10/08/2024","6","123.04"
"10/08/2024","7","124.57"
"10/08/2024","8","86.16"
"10/08/2024","10","108.7"
"10/08/2024","11","68.04"
"10/08/2024","12","85.74"
"10/08/2024","18","82.07"
"10/08/2024","19","131.51"
"10/08/2024","20","102.36"
"10/08/2024","28","95.28"
"10/08/2024","34","118.16"
"10/08/2024","35","115.32"
"10/08/2024","36","87.49"
"10/08/2024","37","93.49"
"10/08/2024","39","129.79"
"10/08/2024","40","93.34"
"10/08/2024","41","83.52"
"10/08/2024","60","109.23"
"10/08/2024","61","105.66"
"10/08/2024","65","82.66"
"10/08/2024","70","100.28"
"10/08/2024","71","99.72"
"12/08/2024","3","80.83"
"12/08/2024","4","112.67"
"12/08/2024","5","77.26"
"12/08/2024","6","88.76"
"12/08/2024","7","118.42"
"12/08/2024","8","67.92"
"12/08/2024","10","90.05"
"12/08/2024","11","61.6"
"12/08/2024","12","100.76"
"12/08/2024","13","132.93"
"12/08/2024","18","81.62"
"12/08/2024","19","118.6"
"12/08/2024","20","95.13"
"12/08/2024","28","83.53"
"12/08/2024","34","121.95"
"12/08/2024","35","123.72"
"12/08/2024","36","91.53"
"12/08/2024","37","87.61"
"12/08/2024","39","112.02"
"12/08/2024","40","91.28"
"12/08/2024","41","86.18"
"12/08/2024","60","106.42"
"12/08/2024","61","86.28"
"12/08/2024","65","84.6"
"12/08/2024","70","83.81"
"12/08/2024","71","92.64"
"13/08/2024","2","80.01"
"13/08/2024","3","99.54"
"13/08/2024","4","97.81"
"13/08/2024","5","76.68"
"13/08/2024","6","111.75"
"13/08/2024","7","108.13"
"13/08/2024","8","82.45"
"13/08/2024","10","113.75"
"13/08/2024","11","69.41"
"13/08/2024","12","97.29"
"13/08/2024","13","117.53"
"13/08/2024","18","75.2"
"13/08/2024","19","122.48"
"13/08/2024","20","96.21"
"13/08/2024","28","88.72"
"13/08/2024","34","119.82"
"13/08/2024","35","130.37"
"13/08/2024","36","96.87"
"13/08/2024","37","92.8"
"13/08/2024","39","120.69"
"13/08/2024","40","85.61"
"13/08/2024","41","91.53"
"13/08/2024","61","100.59"
"13/08/2024","65","85.45"
"13/08/2024","70","92.32"
"13/08/2024","71","84.44"
"14/08/2024","2","89.79"
"14/08/2024","3","99"
"14/08/2024","4","120.13"
"14/08/2024","5","77.32"
"14/08/2024","6","112.22"
"14/08/2024","7","109.42"
"14/08/2024","8","84.75"
"14/08/2024","10","128.73"
"14/08/2024","12","89.39"
"14/08/2024","13","120.64"
"14/08/2024","18","75"
"14/08/2024","19","123.5"
"14/08/2024","20","92.66"
"14/08/2024","28","96.89"
"14/08/2024","34","114.87"
"14/08/2024","35","119.91"
"14/08/2024","36","103.6"
"14/08/2024","37","94.91"
"14/08/2024","39","114.63"
"14/08/2024","40","73.49"
"14/08/2024","41","81.28"
"14/08/2024","61","90.13"
"14/08/2024","65","76.04"
"14/08/2024","70","96.76"
"14/08/2024","71","95.97"
"15/08/2024","2","100.28"
"15/08/2024","3","110.05"
"15/08/2024","4","138.21"
"15/08/2024","5","80.28"
"15/08/2024","6","126.51"
"15/08/2024","7","127.57"
"15/08/2024","8","93.64"
"15/08/2024","10","134.15"
"15/08/2024","11","71.66"
"15/08/2024","12","103.32"
"15/08/2024","13","138.86"
"15/08/2024","18","79.02"
"15/08/2024","19","132.14"
"15/08/2024","20","98.62"
"15/08/2024","28","110.34"
"15/08/2024","34","137.04"
"15/08/2024","35","126.5"
"15/08/2024","36","104.17"
"15/08/2024","37","105.71"
"15/08/2024","39","125.24"
"15/08/2024","40","90.13"
"15/08/2024","41","95.98"
"15/08/2024","60","112.04"
"15/08/2024","61","104"
"15/08/2024","65","86.7"
"15/08/2024","70","102.56"
"15/08/2024","71","105.9"
"16/08/2024","2","81.47"
"16/08/2024","3","97.97"
"16/08/2024","4","104.58"
"16/08/2024","5","78.11"
"16/08/2024","6","110.37"
"16/08/2024","7","121.53"
"16/08/2024","8","91.55"
"16/08/2024","10","124.46"
"16/08/2024","11","73.89"
"16/08/2024","12","84.61"
"16/08/2024","13","120.29"
"16/08/2024","18","74.22"
"16/08/2024","19","104.38"
"16/08/2024","20","88.72"
"16/08/2024","28","99.16"
"16/08/2024","34","125.03"
"16/08/2024","35","110.95"
"16/08/2024","36","101.86"
"16/08/2024","37","91.44"
"16/08/2024","39","104.69"
"16/08/2024","40","76.48"
"16/08/2024","41","79.55"
"16/08/2024","60","124.41"
"16/08/2024","61","78.35"
"16/08/2024","65","76.96"
"16/08/2024","70","85.28"
"16/08/2024","71","91.29"
"17/08/2024","2","90.59"
"17/08/2024","3","116.65"
"17/08/2024","4","115.75"
"17/08/2024","5","79.13"
"17/08/2024","6","95.77"
"17/08/2024","7","109.63"
"17/08/2024","8","92.96"
"17/08/2024","10","120.55"
"17/08/2024","11","71.07"
"17/08/2024","12","103.07"
"17/08/2024","13","117.46"
"17/08/2024","18","78.19"
"17/08/2024","20","91.22"
"17/08/2024","28","103.13"
"17/08/2024","34","130.37"
"17/08/2024","35","123.45"
"17/08/2024","36","118.18"
"17/08/2024","37","94.43"
"17/08/2024","39","100.11"
"17/08/2024","40","80.08"
"17/08/2024","41","98.1"
"17/08/2024","61","79.4"
"17/08/2024","65","81.62"
"17/08/2024","70","91.24"
"17/08/2024","71","98.62"
"19/08/2024","2","72.47"
"19/08/2024","3","88.35"
"19/08/2024","4","110.98"
"19/08/2024","5","75.7"
"19/08/2024","6","84.17"
"19/08/2024","7","109.86"
"19/08/2024","8","91.94"
"19/08/2024","10","125.72"
"19/08/2024","11","73.92"
"19/08/2024","12","90.02"
"19/08/2024","13","119.27"
"19/08/2024","18","62.89"
"19/08/2024","19","100.37"
"19/08/2024","20","93.07"
"19/08/2024","28","97.87"
"19/08/2024","34","123.05"
"19/08/2024","35","109.51"
"19/08/2024","36","97.71"
"19/08/2024","37","88.43"
"19/08/2024","39","106.17"
"19/08/2024","40","76.57"
"19/08/2024","41","87.49"
"19/08/2024","60","138.06"
"19/08/2024","61","74.52"
"19/08/2024","65","84.79"
"19/08/2024","70","96.15"
"19/08/2024","71","92.81"
"20/08/2024","2","76.15"
"20/08/2024","3","94.91"
"20/08/2024","4","123.93"
"20/08/2024","5","80.13"
"20/08/2024","6","81"
"20/08/2024","7","102.94"
"20/08/2024","8","85.5"
"20/08/2024","10","122.95"
"20/08/2024","11","76.44"
"20/08/2024","12","97.73"
"20/08/2024","13","112.04"
"20/08/2024","18","64.34"
"20/08/2024","19","92.83"
"20/08/2024","20","98.35"
"20/08/2024","28","102.34"
"20/08/2024","34","122.91"
"20/08/2024","35","107.86"
"20/08/2024","36","103.28"
"20/08/2024","37","99.23"
"20/08/2024","39","98.17"
"20/08/2024","40","80.77"
"20/08/2024","41","87.51"
"20/08/2024","60","128.01"
"20/08/2024","61","80.45"
"20/08/2024","65","83.43"
"20/08/2024","70","96.91"
"20/08/2024","71","96"
"21/08/2024","2","72.09"
"21/08/2024","3","97.13"
"21/08/2024","4","126.22"
"21/08/2024","5","85.8"
"21/08/2024","6","66.59"
"21/08/2024","7","115.51"
"21/08/2024","8","87.48"
"21/08/2024","10","123.33"
"21/08/2024","11","67.79"
"21/08/2024","12","98.76"
"21/08/2024","13","98.02"
"21/08/2024","18","70.8"
"21/08/2024","19","99.6"
"21/08/2024","20","92.62"
"21/08/2024","28","105.81"
"21/08/2024","34","123.37"
"21/08/2024","35","113.59"
"21/08/2024","36","87.94"
"21/08/2024","37","97.99"
"21/08/2024","39","98.59"
"21/08/2024","40","79.63"
"21/08/2024","41","91.53"
"21/08/2024","60","114.59"
"21/08/2024","61","85.3"
"21/08/2024","65","79.83"
"21/08/2024","70","112.17"
"21/08/2024","71","90.59"
"22/08/2024","2","84.6"
"22/08/2024","3","96.56"
"22/08/2024","4","99.84"
"22/08/2024","5","78.28"
"22/08/2024","6","67.08"
"22/08/2024","7","105.11"
"22/08/2024","8","102.11"
"22/08/2024","10","121.53"
"22/08/2024","11","60.07"
"22/08/2024","12","85.18"
"22/08/2024","13","83.35"
"22/08/2024","18","77.39"
"22/08/2024","19","91.87"
"22/08/2024","20","86.52"
"22/08/2024","28","101.82"
"22/08/2024","34","128.67"
"22/08/2024","35","116.3"
"22/08/2024","36","94.83"
"22/08/2024","37","86.9"
"22/08/2024","39","102.39"
"22/08/2024","40","73.71"
"22/08/2024","41","89.93"
"22/08/2024","60","124.72"
"22/08/2024","61","77.5"
"22/08/2024","65","75.31"
"22/08/2024","70","103.45"
"22/08/2024","71","95.23"
"23/08/2024","2","92.83"
"23/08/2024","3","104.57"
"23/08/2024","4","106.6"
"23/08/2024","5","82.39"
"23/08/2024","6","71.43"
"23/08/2024","7","95.26"
"23/08/2024","8","100.03"
"23/08/2024","10","113.28"
"23/08/2024","11","72.65"
"23/08/2024","12","78.6"
"23/08/2024","13","101.19"
"23/08/2024","18","71.18"
"23/08/2024","19","92.38"
"23/08/2024","20","67.24"
"23/08/2024","28","112.32"
"23/08/2024","34","120.8"
"23/08/2024","35","110.81"
"23/08/2024","36","91.53"
"23/08/2024","37","83.7"
"23/08/2024","39","97.82"
"23/08/2024","40","70.92"
"23/08/2024","41","88.6"
"23/08/2024","60","133.81"
"23/08/2024","61","76.91"
"23/08/2024","65","67.57"
"23/08/2024","70","111.42"
"23/08/2024","71","95.1"
"24/08/2024","2","87.94"
"24/08/2024","3","104.28"
"24/08/2024","4","131.97"
"24/08/2024","5","70.98"
"24/08/2024","6","74.97"
"24/08/2024","7","102.64"
"24/08/2024","8","106.23"
"24/08/2024","10","114.59"
"24/08/2024","11","81.56"
"24/08/2024","12","86.35"
"24/08/2024","13","112.45"
"24/08/2024","18","72.67"
"24/08/2024","19","87.1"
"24/08/2024","20","65.16"
"24/08/2024","28","103.48"
"24/08/2024","34","126.28"
"24/08/2024","35","127.36"
"24/08/2024","36","111.77"
"24/08/2024","37","86.96"
"24/08/2024","39","98.73"
"24/08/2024","40","70.65"
"24/08/2024","41","92.54"
"24/08/2024","48","60.1"
"24/08/2024","61","68.55"
"24/08/2024","65","77.19"
"24/08/2024","70","117.69"
"24/08/2024","71","97.87"
"26/08/2024","2","80.63"
"26/08/2024","3","96.9"
"26/08/2024","4","123.84"
"26/08/2024","5","70.55"
"26/08/2024","6","73.57"
"26/08/2024","7","107.2"
"26/08/2024","8","103.78"
"26/08/2024","10","131.71"
"26/08/2024","11","73.89"
"26/08/2024","12","73.49"
"26/08/2024","13","137.04"
"26/08/2024","18","78.49"
"26/08/2024","19","103.69"
"26/08/2024","20","69.84"
"26/08/2024","28","101.37"
"26/08/2024","34","122.32"
"26/08/2024","35","109.18"
"26/08/2024","36","102.53"
"26/08/2024","37","82.13"
"26/08/2024","39","102.9"
"26/08/2024","40","62.73"
"26/08/2024","41","97.47"
"26/08/2024","60","120.15"
"26/08/2024","61","73.93"
"26/08/2024","65","70.74"
"26/08/2024","70","108.94"
"26/08/2024","71","92.12"
"27/08/2024","2","92.06"
"27/08/2024","3","97.23"
"27/08/2024","4","101.51"
"27/08/2024","5","72.66"
"27/08/2024","6","71.44"
"27/08/2024","7","107.13"
"27/08/2024","8","99.76"
"27/08/2024","10","133.46"
"27/08/2024","11","75.87"
"27/08/2024","12","92.55"
"27/08/2024","13","135.46"
"27/08/2024","18","75.6"
"27/08/2024","19","106.43"
"27/08/2024","20","83.75"
"27/08/2024","28","109.52"
"27/08/2024","34","126.82"
"27/08/2024","35","124.95"
"27/08/2024","36","100.73"
"27/08/2024","37","84.31"
"27/08/2024","39","104.79"
"27/08/2024","40","66.56"
"27/08/2024","41","102.92"
"27/08/2024","60","118.44"
"27/08/2024","61","80.95"
"27/08/2024","65","81.76"
"27/08/2024","70","102.64"
"27/08/2024","71","94.65"
"28/08/2024","2","82.93"
"28/08/2024","3","107.68"
"28/08/2024","4","103.61"
"28/08/2024","5","83.59"
"28/08/2024","6","72.72"
"28/08/2024","7","112.56"
"28/08/2024","8","90.49"
"28/08/2024","10","125.84"
"28/08/2024","11","74.88"
"28/08/2024","12","99.73"
"28/08/2024","18","73.75"
"28/08/2024","19","97.86"
"28/08/2024","20","81.85"
"28/08/2024","28","106.42"
"28/08/2024","34","131.06"
"28/08/2024","35","114.94"
"28/08/2024","36","100.46"
"28/08/2024","37","87.57"
"28/08/2024","39","106.22"
"28/08/2024","40","74.26"
"28/08/2024","41","102.99"
"28/08/2024","60","131.3"
"28/08/2024","61","93.77"
"28/08/2024","65","83.07"
"28/08/2024","70","111.46"
"28/08/2024","71","97.21"
"29/08/2024","2","78.78"
"29/08/2024","3","92.37"
"29/08/2024","4","98.81"
"29/08/2024","5","81.27"
"29/08/2024","6","77.24"
"29/08/2024","7","107.5"
"29/08/2024","8","96.03"
"29/08/2024","10","123.41"
"29/08/2024","11","83.04"
"29/08/2024","12","119.9"
"29/08/2024","18","74.91"
"29/08/2024","19","96.13"
"29/08/2024","20","89.07"
"29/08/2024","28","104.27"
"29/08/2024","34","122.44"
"29/08/2024","35","101.04"
"29/08/2024","36","104.25"
"29/08/2024","37","84.34"
"29/08/2024","39","91.24"
"29/08/2024","40","72.04"
"29/08/2024","41","92.91"
"29/08/2024","60","104.7"
"29/08/2024","61","88.55"
"29/08/2024","65","82.1"
"29/08/2024","70","106.76"
"29/08/2024","71","91.9"
"30/08/2024","2","96.46"
"30/08/2024","3","107.14"
"30/08/2024","4","109.42"
"30/08/2024","5","86.96"
"30/08/2024","6","71.84"
"30/08/2024","7","123.56"
"30/08/2024","8","98.8"
"30/08/2024","10","134.13"
"30/08/2024","11","80.42"
"30/08/2024","12","111.5"
"30/08/2024","18","72.39"
"30/08/2024","19","98.25"
"30/08/2024","20","92.13"
"30/08/2024","28","115.26"
"30/08/2024","34","128.27"
"30/08/2024","35","118.16"
"30/08/2024","36","113.45"
"30/08/2024","37","91.85"
"30/08/2024","39","97.25"
"30/08/2024","40","70.19"
"30/08/2024","41","87.53"
"30/08/2024","61","93.65"
"30/08/2024","65","75.52"
"30/08/2024","70","107.94"
"30/08/2024","71","76.84"
"02/09/2024","2","85.68"
"02/09/2024","3","99.36"
"02/09/2024","5","85.79"
"02/09/2024","6","67"
"02/09/2024","7","120.4"
"02/09/2024","8","110.51"
"02/09/2024","10","127.42"
"02/09/2024","11","90.74"
"02/09/2024","12","117.7"
"02/09/2024","13","126.27"
"02/09/2024","18","82.78"
"02/09/2024","19","101.8"
"02/09/2024","20","82.14"
"02/09/2024","28","113.39"
"02/09/2024","34","126.01"
"02/09/2024","35","133.38"
"02/09/2024","36","120.85"
"02/09/2024","37","106.93"
"02/09/2024","39","108.48"
"02/09/2024","40","85.68"
"02/09/2024","41","93.78"
"02/09/2024","48","65.3"
"02/09/2024","61","95.2"
"02/09/2024","65","81.29"
"02/09/2024","70","101.96"
"02/09/2024","71","90.84"
"03/09/2024","2","90.13"
"03/09/2024","3","93.58"
"03/09/2024","4","101.96"
"03/09/2024","5","87.09"
"03/09/2024","6","66.48"
"03/09/2024","7","116.31"
"03/09/2024","8","103.63"
"03/09/2024","10","115.05"
"03/09/2024","11","91.01"
"03/09/2024","12","107.9"
"03/09/2024","13","114.43"
"03/09/2024","18","81.78"
"03/09/2024","19","108.32"
"03/09/2024","20","76.57"
"03/09/2024","28","107.84"
"03/09/2024","34","126.29"
"03/09/2024","35","120.23"
"03/09/2024","36","111.42"
"03/09/2024","37","85.38"
"03/09/2024","39","103.54"
"03/09/2024","40","76.27"
"03/09/2024","41","96.14"
"03/09/2024","48","71.93"
"03/09/2024","60","103.06"
"03/09/2024","61","96.39"
"03/09/2024","65","62.51"
"03/09/2024","70","96.18"
"03/09/2024","71","98.84"
"04/09/2024","2","95.49"
"04/09/2024","3","94.5"
"04/09/2024","4","90.51"
"04/09/2024","5","88.07"
"04/09/2024","6","65.46"
"04/09/2024","7","116.89"
"04/09/2024","8","110.52"
"04/09/2024","10","117.43"
"04/09/2024","11","77.74"
"04/09/2024","12","127.04"
"04/09/2024","13","126.23"
"04/09/2024","18","76.46"
"04/09/2024","19","103.6"
"04/09/2024","20","78.45"
"04/09/2024","28","108.09"
"04/09/2024","34","125.11"
"04/09/2024","35","118.53"
"04/09/2024","36","119.2"
"04/09/2024","37","90.23"
"04/09/2024","39","113.7"
"04/09/2024","40","77.6"
"04/09/2024","41","91.58"
"04/09/2024","48","75.47"
"04/09/2024","60","119.83"
"04/09/2024","61","95.58"
"04/09/2024","65","68.98"
"04/09/2024","70","102.72"
"04/09/2024","71","95.49"
"05/09/2024","2","97.58"
"05/09/2024","3","85"
"05/09/2024","4","99.99"
"05/09/2024","5","82.73"
"05/09/2024","6","71.38"
"05/09/2024","7","89.16"
"05/09/2024","8","103.76"
"05/09/2024","10","109.28"
"05/09/2024","11","79.38"
"05/09/2024","12","120.69"
"05/09/2024","13","135.94"
"05/09/2024","18","76.41"
"05/09/2024","19","96.41"
"05/09/2024","20","72.54"
"05/09/2024","28","106.3"
"05/09/2024","34","116.3"
"05/09/2024","35","105.13"
"05/09/2024","36","111.1"
"05/09/2024","37","84.44"
"05/09/2024","39","118.9"
"05/09/2024","40","63.2"
"05/09/2024","41","102.48"
"05/09/2024","48","79.18"
"05/09/2024","60","116.8"
"05/09/2024","61","92.76"
"05/09/2024","65","65.82"
"05/09/2024","70","98.54"
"05/09/2024","71","99.99"
"06/09/2024","2","93.4"
"06/09/2024","3","81.37"
"06/09/2024","4","98.87"
"06/09/2024","5","73.38"
"06/09/2024","6","79.4"
"06/09/2024","7","102.89"
"06/09/2024","8","88.67"
"06/09/2024","10","104.16"
"06/09/2024","11","64.56"
"06/09/2024","12","118.65"
"06/09/2024","13","132.04"
"06/09/2024","18","84.46"
"06/09/2024","19","97.36"
"06/09/2024","20","74.99"
"06/09/2024","28","104.39"
"06/09/2024","34","112.96"
"06/09/2024","35","104.42"
"06/09/2024","36","101"
"06/09/2024","37","85.23"
"06/09/2024","39","111.24"
"06/09/2024","40","78.9"
"06/09/2024","41","98.12"
"06/09/2024","48","81.05"
"06/09/2024","60","101.19"
"06/09/2024","61","87.97"
"06/09/2024","65","73.16"
"06/09/2024","70","93.43"
"06/09/2024","71","97.13"
"07/09/2024","2","94.27"
"07/09/2024","3","74.36"
"07/09/2024","4","97.5"
"07/09/2024","5","79.43"
"07/09/2024","6","73.51"
"07/09/2024","7","99.76"
"07/09/2024","8","84.06"
"07/09/2024","10","125.33"
"07/09/2024","11","77.56"
"07/09/2024","12","105.74"
"07/09/2024","13","131.17"
"07/09/2024","18","92.56"
"07/09/2024","19","102.17"
"07/09/2024","20","77.33"
"07/09/2024","28","111.4"
"07/09/2024","34","134.7"
"07/09/2024","35","88.37"
"07/09/2024","36","100.17"
"07/09/2024","37","85.49"
"07/09/2024","39","117.73"
"07/09/2024","40","70.8"
"07/09/2024","41","113.05"
"07/09/2024","48","89.56"
"07/09/2024","60","134.57"
"07/09/2024","61","92.82"
"07/09/2024","65","76.68"
"07/09/2024","70","95.16"
"07/09/2024","71","94.49"
"09/09/2024","2","86.62"
"09/09/2024","3","89.62"
"09/09/2024","4","98.82"
"09/09/2024","5","78.26"
"09/09/2024","6","83.07"
"09/09/2024","7","103.68"
"09/09/2024","8","92.73"
"09/09/2024","10","124.56"
"09/09/2024","11","82.55"
"09/09/2024","12","107.18"
"09/09/2024","13","118.92"
"09/09/2024","18","97.72"
"09/09/2024","19","95.57"
"09/09/2024","20","81.34"
"09/09/2024","28","102.75"
"09/09/2024","35","98.1"
"09/09/2024","36","105.16"
"09/09/2024","37","89.87"
"09/09/2024","39","110.66"
"09/09/2024","40","83.59"
"09/09/2024","41","116.23"
"09/09/2024","48","88.03"
"09/09/2024","60","98.52"
"09/09/2024","61","78.12"
"09/09/2024","65","80.4"
"09/09/2024","70","95.48"
"09/09/2024","71","106.62"
"10/09/2024","2","102.75"
"10/09/2024","3","89.45"
"10/09/2024","4","102.53"
"10/09/2024","5","82.43"
"10/09/2024","6","72.75"
"10/09/2024","7","100.97"
"10/09/2024","8","99.9"
"10/09/2024","10","114.68"
"10/09/2024","11","76.74"
"10/09/2024","12","106.9"
"10/09/2024","13","113.6"
"10/09/2024","18","97.83"
"10/09/2024","19","91.65"
"10/09/2024","20","71.22"
"10/09/2024","28","107.65"
"10/09/2024","34","120.32"
"10/09/2024","35","96.57"
"10/09/2024","36","96.81"
"10/09/2024","37","94.27"
"10/09/2024","39","103.57"
"10/09/2024","40","76.17"
"10/09/2024","41","110.76"
"10/09/2024","48","97.61"
