"FECHA","LINEA","TCODICLIE","PRENDAS"
"23/04/2024","71","4003","103"
"23/04/2024","70","234","257"
"23/04/2024","3","234","57"
"23/04/2024","36","266","596"
"23/04/2024","35","266","1019"
"23/04/2024","56","4003","308"
"23/04/2024","11","266","816"
"23/04/2024","94","234","126"
"23/04/2024","97","2","279"
"23/04/2024","19","266","306"
"23/04/2024","2","266","957"
"23/04/2024","34","234","2580"
"23/04/2024","45","266","471"
"23/04/2024","48","266","508"
"23/04/2024","7","234","602"
"23/04/2024","44","266","397"
"23/04/2024","20","2","81"
"23/04/2024","3","2","219"
"23/04/2024","98","234","327"
"23/04/2024","27","266","612"
"23/04/2024","10","266","753"
"23/04/2024","20","1","113"
"24/04/2024","16","266","474"
"24/04/2024","61","234","42"
"24/04/2024","56","4003","201"
"24/04/2024","8","266","692"
"24/04/2024","41","266","907"
"24/04/2024","31","2","22"
"24/04/2024","59","2","188"
"24/04/2024","98","2","1113"
"24/04/2024","70","234","478"
"24/04/2024","7","234","1664"
"24/04/2024","70","2","86"
"24/04/2024","13","2","401"
"24/04/2024","65","266","600"
"24/04/2024","35","266","492"
"24/04/2024","12","266","1031"
"24/04/2024","11","266","1048"
"24/04/2024","97","2","419"
"24/04/2024","61","2","685"
"24/04/2024","2","266","861"
"24/04/2024","28","4003","244"
"24/04/2024","19","266","347"
"24/04/2024","34","234","1700"
"24/04/2024","48","266","759"
"24/04/2024","57","234","1400"
"24/04/2024","40","266","674"
"24/04/2024","20","2","693"
"24/04/2024","94","234","179"
"24/04/2024","28","2","433"
"24/04/2024","45","266","393"
"24/04/2024","71","4003","414"
"24/04/2024","61","4003","87"
"24/04/2024","4","266","1121"
"24/04/2024","37","1","288"
"24/04/2024","58","234","96"
"24/04/2024","3","2","176"
"24/04/2024","18","1","636"
"24/04/2024","10","266","2048"
"24/04/2024","37","2","341"
"24/04/2024","37","4003","214"
"24/04/2024","36","266","1078"
"24/04/2024","3","234","1783"
"24/04/2024","44","266","387"
"24/04/2024","27","266","502"
"24/04/2024","39","234","320"
"24/04/2024","6","234","462"
"24/04/2024","39","2","319"
"25/04/2024","27","266","372"
"25/04/2024","45","266","378"
"25/04/2024","36","266","78"
"25/04/2024","28","2","1052"
"25/04/2024","71","4003","207"
"25/04/2024","40","266","512"
"25/04/2024","20","2","531"
"25/04/2024","18","1","99"
"25/04/2024","39","2","411"
"25/04/2024","57","234","800"
"25/04/2024","35","266","275"
"25/04/2024","34","234","1950"
"25/04/2024","59","2","181"
"25/04/2024","36","2","351"
"25/04/2024","7","234","462"
"25/04/2024","28","4003","146"
"25/04/2024","19","266","599"
"25/04/2024","10","266","649"
"25/04/2024","48","266","465"
"25/04/2024","3","234","537"
"25/04/2024","94","234","990"
"25/04/2024","98","234","69"
"25/04/2024","70","234","253"
"25/04/2024","56","4003","98"
"25/04/2024","44","266","248"
"25/04/2024","2","266","1303"
"25/04/2024","6","234","293"
"25/04/2024","61","4003","296"
"25/04/2024","12","266","530"
"25/04/2024","20","1","586"
"25/04/2024","65","266","807"
"25/04/2024","61","2","264"
"25/04/2024","11","2","178"
"25/04/2024","41","266","774"
"25/04/2024","13","2","414"
"25/04/2024","4","266","1870"
"25/04/2024","70","2","168"
"25/04/2024","37","2","391"
"25/04/2024","18","266","416"
"25/04/2024","3","2","79"
"25/04/2024","98","2","1360"
"25/04/2024","39","234","686"
"25/04/2024","37","4003","299"
"25/04/2024","97","2","850"
"25/04/2024","8","266","612"
"25/04/2024","16","266","159"
"25/04/2024","37","1","554"
"25/04/2024","11","266","671"
"26/04/2024","98","2","1186"
"26/04/2024","28","2","60"
"26/04/2024","11","266","683"
"26/04/2024","71","4003","208"
"26/04/2024","28","4003","338"
"26/04/2024","65","266","454"
"26/04/2024","27","266","377"
"26/04/2024","10","266","683"
"26/04/2024","70","234","463"
"26/04/2024","34","234","1278"
"26/04/2024","58","234","336"
"26/04/2024","57","234","606"
"26/04/2024","7","234","933"
"26/04/2024","18","266","372"
"26/04/2024","98","234","42"
"26/04/2024","39","2","402"
"26/04/2024","45","266","404"
"26/04/2024","48","266","420"
"26/04/2024","2","266","1033"
"26/04/2024","20","2","856"
"26/04/2024","70","2","121"
"26/04/2024","36","266","312"
"26/04/2024","36","2","1017"
"26/04/2024","94","234","115"
"26/04/2024","56","4003","380"
"26/04/2024","16","266","294"
"26/04/2024","39","234","426"
"26/04/2024","59","2","274"
"26/04/2024","37","4003","367"
"26/04/2024","61","4003","226"
"26/04/2024","4","266","92"
"26/04/2024","37","2","524"
"26/04/2024","35","266","296"
"26/04/2024","12","266","869"
"26/04/2024","44","266","580"
"26/04/2024","6","234","577"
"26/04/2024","8","266","274"
"26/04/2024","41","266","565"
"26/04/2024","40","266","449"
"26/04/2024","19","266","366"
"26/04/2024","4","2","98"
"26/04/2024","13","2","63"
"26/04/2024","97","2","613"
"27/04/2024","28","4003","734"
"27/04/2024","3","2","409"
"27/04/2024","71","4003","294"
"27/04/2024","48","266","797"
"27/04/2024","36","266","418"
"27/04/2024","97","2","559"
"27/04/2024","45","266","366"
"27/04/2024","4","266","948"
"27/04/2024","36","2","549"
"27/04/2024","57","234","1980"
"27/04/2024","20","2","357"
"27/04/2024","27","266","330"
"27/04/2024","6","234","507"
"27/04/2024","71","234","4"
"27/04/2024","13","2","558"
"27/04/2024","39","234","507"
"27/04/2024","19","266","391"
"27/04/2024","56","4003","937"
"27/04/2024","41","266","297"
"27/04/2024","40","266","412"
"27/04/2024","10","266","524"
"27/04/2024","70","234","442"
"27/04/2024","4","2","299"
"27/04/2024","11","266","410"
"27/04/2024","94","234","474"
"27/04/2024","35","266","384"
"27/04/2024","16","266","804"
"27/04/2024","18","266","360"
"27/04/2024","11","2","187"
"27/04/2024","2","266","834"
"27/04/2024","59","2","211"
"27/04/2024","37","4003","641"
"27/04/2024","44","266","468"
"27/04/2024","61","2","118"
"27/04/2024","61","4003","271"
"27/04/2024","65","266","582"
"27/04/2024","12","266","621"
"27/04/2024","39","2","386"
"27/04/2024","98","2","155"
"27/04/2024","34","234","2240"
"28/04/2024","35","266","111"
"28/04/2024","34","234","336"
"28/04/2024","36","2","182"
"28/04/2024","3","234","712"
"28/04/2024","28","4003","16"
"28/04/2024","65","266","583"
"29/04/2024","61","2","381"
"29/04/2024","71","234","648"
"29/04/2024","45","266","481"
"29/04/2024","13","2","774"
"29/04/2024","2","266","1432"
"29/04/2024","41","266","592"
"29/04/2024","97","2","880"
"29/04/2024","10","266","1143"
"29/04/2024","8","266","459"
"29/04/2024","16","266","368"
"29/04/2024","12","266","363"
"29/04/2024","18","266","502"
"29/04/2024","20","1","130"
"29/04/2024","65","266","201"
"29/04/2024","39","2","454"
"29/04/2024","4","266","434"
"29/04/2024","6","234","596"
"29/04/2024","11","2","544"
"29/04/2024","28","4003","628"
"29/04/2024","39","234","656"
"29/04/2024","36","266","258"
"29/04/2024","40","266","586"
"29/04/2024","94","234","763"
"29/04/2024","19","266","497"
"29/04/2024","11","266","500"
"29/04/2024","98","234","974"
"29/04/2024","20","2","267"
"29/04/2024","3","234","42"
"29/04/2024","37","4003","806"
"29/04/2024","36","2","154"
"29/04/2024","34","234","2100"
"29/04/2024","70","234","380"
"29/04/2024","44","266","751"
"29/04/2024","57","234","1278"
"29/04/2024","48","266","820"
"29/04/2024","59","2","75"
"29/04/2024","56","4003","960"
"29/04/2024","7","234","2021"
"29/04/2024","35","266","387"
"29/04/2024","3","2","225"
"29/04/2024","70","2","51"
"29/04/2024","27","266","409"
"30/04/2024","34","234","2038"
"30/04/2024","20","1","17"
"30/04/2024","28","4003","864"
"30/04/2024","27","266","463"
"30/04/2024","45","266","468"
"30/04/2024","48","234","494"
"30/04/2024","37","2","17"
"30/04/2024","65","266","1799"
"30/04/2024","70","234","1047"
"30/04/2024","4","266","1599"
"30/04/2024","3","234","708"
"30/04/2024","39","2","827"
"30/04/2024","16","266","223"
"30/04/2024","48","266","709"
"30/04/2024","36","2","1077"
"30/04/2024","3","2","188"
"30/04/2024","39","234","256"
"30/04/2024","2","266","1107"
"30/04/2024","13","2","426"
"30/04/2024","61","2","66"
"30/04/2024","58","234","302"
"30/04/2024","7","234","885"
"30/04/2024","20","2","281"
"30/04/2024","35","266","1204"
"30/04/2024","6","234","468"
"30/04/2024","41","266","478"
"30/04/2024","56","4003","279"
"30/04/2024","97","2","751"
"30/04/2024","11","266","478"
"30/04/2024","70","2","145"
"30/04/2024","37","4003","575"
"30/04/2024","94","234","702"
"30/04/2024","44","266","749"
"30/04/2024","10","266","892"
"30/04/2024","98","234","2458"
"30/04/2024","8","266","304"
"30/04/2024","18","266","469"
"30/04/2024","40","266","361"
"30/04/2024","57","234","1176"
"30/04/2024","36","266","199"
"30/04/2024","19","266","743"
"01/05/2024","70","2","109"
"01/05/2024","16","266","19"
"01/05/2024","3","234","559"
"01/05/2024","70","234","802"
"01/05/2024","40","266","617"
"01/05/2024","94","234","315"
"01/05/2024","4","2","339"
"01/05/2024","56","4003","210"
"01/05/2024","2","266","185"
"01/05/2024","13","2","355"
"01/05/2024","7","234","3022"
"01/05/2024","39","2","963"
"01/05/2024","12","234","307"
"01/05/2024","20","1","31"
"01/05/2024","20","2","556"
"01/05/2024","41","266","687"
"01/05/2024","95","4003","315"
"01/05/2024","11","266","648"
"01/05/2024","48","266","662"
"01/05/2024","37","4003","1276"
"01/05/2024","4","266","324"
"01/05/2024","27","266","352"
"01/05/2024","35","266","1750"
"01/05/2024","18","266","142"
"01/05/2024","98","2","585"
"01/05/2024","10","266","395"
"01/05/2024","98","234","1683"
"01/05/2024","57","234","648"
"01/05/2024","45","266","352"
"01/05/2024","28","4003","610"
"01/05/2024","65","266","1460"
"01/05/2024","58","234","538"
"01/05/2024","8","266","1079"
"01/05/2024","6","234","28"
"01/05/2024","19","266","650"
"01/05/2024","34","234","1890"
"01/05/2024","97","2","1182"
"01/05/2024","36","2","1517"
"01/05/2024","39","234","500"
"01/05/2024","10","234","929"
"01/05/2024","36","266","149"
"01/05/2024","18","2","106"
"01/05/2024","61","2","991"
"02/05/2024","58","234","845"
"02/05/2024","4","2","26"
"02/05/2024","19","266","577"
"02/05/2024","7","234","328"
"02/05/2024","16","266","226"
"02/05/2024","94","234","1304"
"02/05/2024","57","234","34"
"02/05/2024","18","266","836"
"02/05/2024","45","266","359"
"02/05/2024","40","266","377"
"02/05/2024","44","266","172"
"02/05/2024","8","266","309"
"02/05/2024","34","234","3762"
"02/05/2024","36","266","424"
"02/05/2024","27","266","489"
"02/05/2024","20","1","155"
"02/05/2024","20","2","488"
"02/05/2024","98","2","1058"
"02/05/2024","65","266","236"
"02/05/2024","28","4003","427"
"02/05/2024","35","266","630"
"02/05/2024","11","266","558"
"02/05/2024","97","2","1184"
"02/05/2024","48","266","197"
"02/05/2024","4","266","531"
"02/05/2024","13","2","281"
"02/05/2024","59","2","122"
"02/05/2024","36","2","970"
"02/05/2024","41","266","248"
"02/05/2024","56","4003","177"
"02/05/2024","95","4003","120"
"02/05/2024","12","234","625"
"02/05/2024","2","266","1085"
"03/05/2024","41","266","474"
"03/05/2024","10","266","965"
"03/05/2024","71","4003","478"
"03/05/2024","61","4003","174"
"03/05/2024","27","266","304"
"03/05/2024","20","2","32"
"03/05/2024","13","2","90"
"03/05/2024","41","22","10"
"03/05/2024","39","234","294"
"03/05/2024","45","266","253"
"03/05/2024","65","266","929"
"03/05/2024","48","266","497"
"03/05/2024","19","266","376"
"03/05/2024","28","4003","177"
"03/05/2024","44","266","186"
"03/05/2024","59","2","167"
"03/05/2024","3","234","534"
"03/05/2024","37","4003","98"
"03/05/2024","61","2","76"
"03/05/2024","4","266","552"
"03/05/2024","70","234","181"
"03/05/2024","8","266","265"
"03/05/2024","12","234","268"
"03/05/2024","20","1","467"
"03/05/2024","2","266","1087"
"03/05/2024","34","234","1754"
"03/05/2024","12","266","693"
"03/05/2024","7","234","742"
"03/05/2024","37","2","346"
"03/05/2024","11","266","123"
"03/05/2024","18","266","429"
"03/05/2024","40","266","207"
"03/05/2024","18","2","150"
"03/05/2024","6","234","868"
"03/05/2024","98","2","60"
"03/05/2024","39","2","174"
"03/05/2024","16","266","565"
"04/05/2024","16","266","413"
"04/05/2024","37","4003","45"
"04/05/2024","12","266","280"
"04/05/2024","45","266","200"
"04/05/2024","28","4003","179"
"04/05/2024","61","2","149"
"04/05/2024","36","2","326"
"04/05/2024","70","2","89"
"04/05/2024","18","266","237"
"04/05/2024","71","4003","116"
"04/05/2024","39","2","200"
"04/05/2024","2","266","392"
"04/05/2024","10","266","494"
"04/05/2024","40","266","293"
"04/05/2024","98","2","1163"
"04/05/2024","7","234","962"
"04/05/2024","8","266","58"
"04/05/2024","37","2","202"
"04/05/2024","70","234","1184"
"04/05/2024","97","2","148"
"04/05/2024","65","266","539"
"04/05/2024","71","234","644"
"04/05/2024","20","1","97"
"04/05/2024","11","266","632"
"04/05/2024","13","2","795"
"04/05/2024","27","266","109"
"04/05/2024","39","234","582"
"04/05/2024","44","266","161"
"04/05/2024","6","234","208"
"04/05/2024","41","266","482"
"04/05/2024","4","266","992"
"04/05/2024","34","234","1634"
"04/05/2024","61","4003","170"
"06/05/2024","18","266","508"
"06/05/2024","4","266","322"
"06/05/2024","61","4003","194"
"06/05/2024","65","266","520"
"06/05/2024","6","234","422"
"06/05/2024","40","266","412"
"06/05/2024","45","266","354"
"06/05/2024","61","2","124"
"06/05/2024","34","234","1976"
"06/05/2024","71","234","78"
"06/05/2024","37","4003","137"
"06/05/2024","37","2","202"
"06/05/2024","27","266","356"
"06/05/2024","39","2","22"
"06/05/2024","19","266","379"
"06/05/2024","70","234","548"
"06/05/2024","97","2","192"
"06/05/2024","7","234","1064"
"06/05/2024","8","266","128"
"06/05/2024","13","2","212"
"06/05/2024","39","234","1662"
"06/05/2024","35","266","641"
"06/05/2024","16","266","574"
"06/05/2024","44","266","100"
"06/05/2024","71","4003","141"
"06/05/2024","2","266","253"
"06/05/2024","98","2","261"
"06/05/2024","20","2","93"
"06/05/2024","41","266","522"
"06/05/2024","70","2","16"
"06/05/2024","36","2","741"
"06/05/2024","28","4003","402"
"06/05/2024","20","1","192"
"06/05/2024","12","266","206"
"06/05/2024","10","266","344"
"07/05/2024","48","266","940"
"07/05/2024","40","266","595"
"07/05/2024","19","266","477"
"07/05/2024","39","234","608"
"07/05/2024","34","234","1036"
"07/05/2024","16","266","205"
"07/05/2024","12","266","364"
"07/05/2024","7","234","1076"
"07/05/2024","41","266","656"
"07/05/2024","70","234","1876"
"07/05/2024","18","266","573"
"07/05/2024","44","266","595"
"07/05/2024","27","266","411"
"07/05/2024","61","2","120"
"07/05/2024","4","266","172"
"07/05/2024","20","2","283"
"07/05/2024","61","4003","456"
"07/05/2024","65","266","448"
"07/05/2024","11","266","362"
"07/05/2024","8","266","415"
"07/05/2024","28","4003","463"
"07/05/2024","2","266","234"
"07/05/2024","37","4003","260"
"07/05/2024","13","2","459"
"07/05/2024","39","2","25"
"07/05/2024","3","2","27"
"07/05/2024","35","266","444"
"07/05/2024","20","1","95"
"07/05/2024","71","4003","403"
"07/05/2024","6","234","1086"
"07/05/2024","98","2","662"
"07/05/2024","97","2","71"
"07/05/2024","36","2","1369"
"07/05/2024","37","2","26"
"07/05/2024","45","266","333"
"08/05/2024","70","2","97"
"08/05/2024","39","234","718"
"08/05/2024","95","4003","669"
"08/05/2024","34","234","2444"
"08/05/2024","8","266","537"
"08/05/2024","35","266","66"
"08/05/2024","12","266","1130"
"08/05/2024","36","2","692"
"08/05/2024","98","2","873"
"08/05/2024","58","234","423"
"08/05/2024","44","266","208"
"08/05/2024","19","266","562"
"08/05/2024","18","266","737"
"08/05/2024","10","266","141"
"08/05/2024","97","2","288"
"08/05/2024","3","2","140"
"08/05/2024","27","266","303"
"08/05/2024","48","266","822"
"08/05/2024","3","234","776"
"08/05/2024","45","266","351"
"08/05/2024","12","2","181"
"08/05/2024","65","266","511"
"08/05/2024","4","266","502"
"08/05/2024","28","4003","231"
"08/05/2024","70","234","1614"
"08/05/2024","6","234","478"
"08/05/2024","20","2","112"
"08/05/2024","61","2","660"
"08/05/2024","11","266","800"
"08/05/2024","16","266","368"
"08/05/2024","37","4003","224"
"08/05/2024","7","234","1366"
"08/05/2024","2","266","1023"
"08/05/2024","57","234","612"
"08/05/2024","41","266","555"
"08/05/2024","13","2","241"
"08/05/2024","40","266","864"
"09/05/2024","98","2","1617"
"09/05/2024","97","2","533"
"09/05/2024","48","266","494"
"09/05/2024","4","266","536"
"09/05/2024","3","234","916"
"09/05/2024","18","266","501"
"09/05/2024","20","2","229"
"09/05/2024","27","266","400"
"09/05/2024","10","266","112"
"09/05/2024","37","4003","352"
"09/05/2024","65","266","1328"
"09/05/2024","11","266","691"
"09/05/2024","70","234","1681"
"09/05/2024","59","2","135"
"09/05/2024","58","234","410"
"09/05/2024","36","2","961"
"09/05/2024","6","234","3049"
"09/05/2024","28","4003","272"
"09/05/2024","8","266","944"
"09/05/2024","39","2","559"
"09/05/2024","56","4003","111"
"09/05/2024","34","234","2094"
"09/05/2024","41","266","695"
"09/05/2024","45","266","335"
"09/05/2024","44","266","345"
"09/05/2024","12","266","1238"
"09/05/2024","19","266","300"
"09/05/2024","16","266","239"
"09/05/2024","61","2","196"
"09/05/2024","39","234","777"
"09/05/2024","95","4003","176"
"09/05/2024","28","2","89"
"09/05/2024","2","266","360"
"09/05/2024","35","266","534"
"09/05/2024","13","2","235"
"09/05/2024","7","234","2236"
"09/05/2024","12","2","421"
"09/05/2024","40","266","554"
"10/05/2024","8","266","494"
"10/05/2024","61","2","99"
"10/05/2024","16","266","142"
"10/05/2024","70","2","307"
"10/05/2024","57","234","624"
"10/05/2024","45","266","240"
"10/05/2024","20","2","234"
"10/05/2024","4","266","734"
"10/05/2024","40","266","540"
"10/05/2024","36","2","253"
"10/05/2024","12","266","590"
"10/05/2024","39","234","1239"
"10/05/2024","48","266","520"
"10/05/2024","37","2","133"
"10/05/2024","3","234","182"
"10/05/2024","56","4003","905"
"10/05/2024","59","2","160"
"10/05/2024","58","234","312"
"10/05/2024","28","4003","243"
"10/05/2024","27","266","310"
"10/05/2024","13","2","205"
"10/05/2024","41","266","515"
"10/05/2024","37","4003","225"
"10/05/2024","97","2","340"
"10/05/2024","94","234","56"
"10/05/2024","18","266","670"
"10/05/2024","83","4003","7"
"10/05/2024","98","2","1874"
"10/05/2024","12","234","91"
"10/05/2024","35","266","759"
"10/05/2024","34","234","1292"
"10/05/2024","11","266","337"
"10/05/2024","19","266","347"
"10/05/2024","39","2","407"
"10/05/2024","10","266","345"
"10/05/2024","3","266","133"
"10/05/2024","2","266","499"
