ID_SOT,Estado SOT,Fecha Creacion,Fecha Factibilidad,Fecha Atendido Rechazado,ID Rechazo,Departamento,Provincia,Distrito,Region
1015347,Duplicado/Riesgo/Fraude,09/01/2022 09:56,Sin Información,13/01/2022 09:56,9,Cajamarca,Cajamarca,Chetilla,Norte
1015348,Duplicado/Riesgo/Fraude,01/06/2022 20:39,Sin Información,02/06/2022 20:39,38,Apurimac,Andahuaylas,Jose Maria Arguedas,Sur
1015349,Pendiente,08/07/2022 09:32,09/07/2022 09:32,Sin Información,,Apurimac,Aymaraes,Ihuayllo,Sur
1015350,Rechazado,05/01/2022 14:21,05/01/2022 14:21,08/01/2022 14:21,79,Junin,Concepcion,Matahuasi,Centro
1015351,Duplicado/Riesgo/Fraude,17/08/2022 15:02,Sin Información,21/08/2022 15:02,55,Ica,Ica,Tate,Sur
1015352,Pendiente,22/12/2022 11:32,23/12/2022 11:32,Sin Información,,Ayacucho,La Mar,Union Progreso,Centro
1015353,Pendiente,06/06/2022 07:51,Sin Información,Sin Información,,Huancavelica,Huaytara,Santiago De Quirahuara,Centro
1015354,Duplicado/Riesgo/Fraude,14/06/2022 00:30,Sin Información,18/06/2022 00:30,72,Ancash,Bolognesi,Ticllos,Centro
1015355,Pendiente,07/12/2022 23:25,10/12/2022 23:25,Sin Información,,Arequipa,Arequipa,Socabaya,Sur
1015356,Pendiente,24/10/2022 09:00,25/10/2022 09:00,Sin Información,,Junin,Huancayo,Sicaya,Centro
1015357,Atendido,26/04/2022 18:16,26/04/2022 18:16,28/04/2022 18:16,,Apurimac,Aymaraes,Toraya,Sur
1015358,Pendiente,01/01/2022 07:43,02/01/2022 07:43,Sin Información,,Ancash,Carlos Fermin Fitzcarrald,Yauya,Centro
1015359,Duplicado/Riesgo/Fraude,23/06/2022 03:13,Sin Información,25/06/2022 03:13,24,Lima,Yauyos,Putinza,Lima
1015360,Rechazado,29/07/2022 09:01,29/07/2022 09:01,04/08/2022 09:01,62,Apurimac,Andahuaylas,Andarapa,Sur
1015361,Atendido,19/05/2022 19:46,19/05/2022 19:46,29/05/2022 19:46,,Ucayali,Coronel Portillo,Iparia,Centro
1015362,Pendiente,18/01/2022 17:38,Sin Información,Sin Información,,Loreto,Alto Amazonas,Balsapuerto,Norte
1015363,Atendido,06/10/2022 14:02,07/10/2022 14:02,14/10/2022 14:02,,Cusco,Cusco,Poroy,Sur
1015364,Rechazado,24/06/2022 15:04,24/06/2022 15:04,27/06/2022 15:04,2,Cusco,Acomayo,Acomayo,Sur
1015365,Duplicado/Riesgo/Fraude,23/01/2022 10:07,Sin Información,28/01/2022 10:07,40,Huancavelica,Huancavelica,Huando,Centro
1015366,Duplicado/Riesgo/Fraude,03/02/2022 05:56,Sin Información,08/02/2022 05:56,83,Cajamarca,Jaen,Jaen,Norte
1015367,Rechazado,06/05/2022 06:28,06/05/2022 06:28,18/05/2022 06:28,53,Lambayeque,Lambayeque,Motupe,Norte
1015368,Pendiente,03/02/2022 02:18,Sin Información,Sin Información,,Huancavelica,Tayacaja,Pampas,Centro
1015369,Rechazado,20/04/2022 04:03,21/04/2022 04:03,06/05/2022 04:03,30,Arequipa,Castilla,Aplao,Sur
1015370,Duplicado/Riesgo/Fraude,21/02/2022 04:58,Sin Información,24/02/2022 04:58,50,Puno,Azangaro,Potoni,Sur
1015371,Pendiente,26/02/2022 10:19,Sin Información,Sin Información,,Junin,Jauja,Ricran,Centro
1015372,Pendiente,07/12/2022 06:47,Sin Información,Sin Información,,Cusco,Canas,Pampamarca,Sur
1015373,Rechazado,17/02/2022 11:30,20/02/2022 11:30,22/02/2022 11:30,69,Cajamarca,Santa Cruz,Santa Cruz,Norte
1015374,Rechazado,25/07/2022 12:58,28/07/2022 12:58,30/07/2022 12:58,50,Ica,Palpa,Rio Grande,Sur
1015375,Rechazado,01/01/2022 23:41,01/01/2022 23:41,05/01/2022 23:41,90,Cusco,Quispicanchi,Lucre,Sur
1015376,Pendiente,08/04/2022 02:30,Sin Información,Sin Información,,Amazonas,Bongara,Valera,Norte
1015377,Atendido,08/12/2022 07:58,10/12/2022 07:58,16/12/2022 07:58,,Amazonas,Chachapoyas,San Isidro De Maino,Norte
1015378,Rechazado,29/10/2022 10:21,31/10/2022 10:21,14/11/2022 10:21,36,Lima,Huaral,Ihuari,Lima
1015379,Pendiente,04/09/2022 10:29,Sin Información,Sin Información,,Lima,Lima,Surquillo,Lima
1015380,Rechazado,20/12/2022 03:57,20/12/2022 03:57,04/01/2023 03:57,21,Ayacucho,Sucre,Querobamba,Centro
1015381,Atendido,14/06/2022 03:04,15/06/2022 03:04,28/06/2022 03:04,,Piura,Ayabaca,Sapillica,Norte
1015382,Atendido,13/11/2022 18:18,14/11/2022 18:18,29/11/2022 18:18,,Ayacucho,Lucanas,San Cristobal,Centro
1015383,Duplicado/Riesgo/Fraude,27/01/2022 11:55,Sin Información,28/01/2022 11:55,19,Lima,Yauyos,Miraflores,Lima
1015384,Rechazado,27/04/2022 14:50,27/04/2022 14:50,09/05/2022 14:50,80,Arequipa,Arequipa,Characato,Sur
1015385,Duplicado/Riesgo/Fraude,23/04/2022 21:26,Sin Información,27/04/2022 21:26,68,Amazonas,Chachapoyas,Leimebamba,Norte
1015386,Duplicado/Riesgo/Fraude,24/09/2022 16:18,Sin Información,25/09/2022 16:18,55,Amazonas,Bongara,Corosha,Norte
1015387,Pendiente,21/12/2022 08:26,Sin Información,Sin Información,,Tumbes,Zarumilla,Aguas Verdes,Norte
1015388,Atendido,08/02/2022 10:35,11/02/2022 10:35,19/02/2022 10:35,,Lima,Lima,El Agustino,Lima
1015389,Duplicado/Riesgo/Fraude,24/09/2022 20:12,Sin Información,26/09/2022 20:12,94,Lima,Lima,Breña,Lima
1015390,Atendido,28/07/2022 21:23,28/07/2022 21:23,06/08/2022 21:23,,Ayacucho,La Mar,Patibamba,Centro
1015391,Rechazado,27/05/2022 00:14,27/05/2022 00:14,01/06/2022 00:14,87,Ayacucho,Lucanas,Ocaña,Centro
1015392,Duplicado/Riesgo/Fraude,28/10/2022 23:26,Sin Información,01/11/2022 23:26,75,Amazonas,Bongara,Florida,Norte
1015393,Duplicado/Riesgo/Fraude,17/11/2022 06:04,Sin Información,20/11/2022 06:04,62,Apurimac,Andahuaylas,Talavera,Sur
1015394,Atendido,28/04/2022 02:33,28/04/2022 02:33,03/05/2022 02:33,,Ayacucho,La Mar,Samugari,Centro
1015395,Rechazado,27/03/2022 09:27,27/03/2022 09:27,08/04/2022 09:27,66,Cajamarca,Hualgayoc,Bambamarca,Norte
1015396,Rechazado,22/01/2022 05:23,25/01/2022 05:23,29/01/2022 05:23,10,Ucayali,Purus,Purus,Centro
1015397,Duplicado/Riesgo/Fraude,08/10/2022 02:09,Sin Información,10/10/2022 02:09,31,Cusco,Canchis,Marangani,Sur
1015398,Pendiente,26/04/2022 22:54,26/04/2022 22:54,Sin Información,,San Martin,Picota,Shamboyacu,Norte
1015399,Pendiente,27/03/2022 22:18,28/03/2022 22:18,Sin Información,,Huancavelica,Castrovirreyna,Arma,Centro
1015400,Duplicado/Riesgo/Fraude,12/02/2022 17:42,Sin Información,15/02/2022 17:42,92,Apurimac,Grau,Virundo,Sur
1015401,Duplicado/Riesgo/Fraude,14/09/2022 18:51,Sin Información,18/09/2022 18:51,15,Huancavelica,Huaytara,Cordova,Centro
1015402,Rechazado,07/02/2022 14:02,10/02/2022 14:02,14/02/2022 14:02,76,Amazonas,Chachapoyas,Magdalena,Norte
1015403,Pendiente,24/05/2022 01:00,Sin Información,Sin Información,,Ayacucho,Cangallo,Cangallo,Centro
1015404,Duplicado/Riesgo/Fraude,12/01/2022 20:50,Sin Información,13/01/2022 20:50,90,Puno,Puno,Chucuito,Sur
1015405,Pendiente,08/04/2022 20:35,Sin Información,Sin Información,,Arequipa,Caylloma,Lari,Sur
1015406,Pendiente,12/03/2022 06:06,Sin Información,Sin Información,,Huanuco,Leoncio Prado,Jose Crespo Y Castillo,Centro
1015407,Duplicado/Riesgo/Fraude,05/03/2022 08:45,Sin Información,09/03/2022 08:45,67,Cajamarca,Contumaza,Santa Cruz De Toled,Norte
1015408,Rechazado,11/02/2022 12:30,14/02/2022 12:30,22/02/2022 12:30,27,Amazonas,Luya,San Jeronimo,Norte
1015409,Rechazado,29/11/2022 13:46,29/11/2022 13:46,03/12/2022 13:46,97,Huancavelica,Tayacaja,Salcabamba,Centro
1015410,Pendiente,24/10/2022 02:15,27/10/2022 02:15,Sin Información,,Piura,Ayabaca,Sicchez,Norte
1015411,Duplicado/Riesgo/Fraude,16/10/2022 01:45,Sin Información,20/10/2022 01:45,55,Huanuco,Pachitea,Panao,Centro
1015412,Rechazado,31/01/2022 05:24,31/01/2022 05:24,12/02/2022 05:24,23,Lima,Cañete,Calango,Lima
1015413,Atendido,11/08/2022 21:36,11/08/2022 21:36,23/08/2022 21:36,,Apurimac,Abancay,Tamburco,Sur
1015414,Atendido,20/08/2022 00:08,22/08/2022 00:08,02/09/2022 00:08,,Amazonas,Bagua,Bagua,Norte
1015415,Duplicado/Riesgo/Fraude,18/10/2022 19:46,Sin Información,21/10/2022 19:46,24,Cusco,Urubamba,Chinchero,Sur
1015416,Duplicado/Riesgo/Fraude,31/05/2022 21:35,Sin Información,02/06/2022 21:35,78,Cajamarca,Celendin,Huasmin,Norte
1015417,Duplicado/Riesgo/Fraude,26/02/2022 16:27,Sin Información,01/03/2022 16:27,31,Huancavelica,Huaytara,Huayacundo Arma,Centro
1015418,Pendiente,14/01/2022 04:29,17/01/2022 04:29,Sin Información,,Ancash,Huaraz,Huanchay,Centro
1015419,Pendiente,02/11/2022 12:19,Sin Información,Sin Información,,Ucayali,Padre Abad,Alexander Von Humboldt,Centro
1015420,Atendido,05/11/2022 05:46,05/11/2022 05:46,14/11/2022 05:46,,Lima,Yauyos,Alis,Lima
1015421,Atendido,30/06/2022 21:05,02/07/2022 21:05,17/07/2022 21:05,,Ancash,Carhuaz,Ataquero,Centro
1015422,Atendido,05/01/2022 20:01,08/01/2022 20:01,16/01/2022 20:01,,Apurimac,Andahuaylas,Pampachiri,Sur
1015423,Pendiente,23/10/2022 09:59,26/10/2022 09:59,Sin Información,,Ancash,Carhuaz,Carhuaz,Centro
1015424,Duplicado/Riesgo/Fraude,07/03/2022 15:55,Sin Información,10/03/2022 15:55,43,Puno,San Antonio De Putina,Pedro Vilca Apaza,Sur
1015425,Rechazado,16/11/2022 03:50,16/11/2022 03:50,30/11/2022 03:50,69,Amazonas,Utcubamba,Jamalca,Norte
1015426,Rechazado,16/06/2022 22:36,18/06/2022 22:36,20/06/2022 22:36,97,Piura,Morropon,Morropon,Norte
1015427,Pendiente,19/10/2022 20:59,Sin Información,Sin Información,,Ancash,Bolognesi,Cajacay,Centro
1015428,Duplicado/Riesgo/Fraude,05/03/2022 21:10,Sin Información,09/03/2022 21:10,52,San Martin,Mariscal Caceres,Huicungo,Norte
1015429,Rechazado,21/12/2022 15:27,22/12/2022 15:27,26/12/2022 15:27,54,Ayacucho,Lucanas,Cabana,Centro
1015430,Pendiente,12/01/2022 20:24,15/01/2022 20:24,Sin Información,,Piura,Paita,Arenal,Norte
1015431,Pendiente,25/11/2022 20:17,Sin Información,Sin Información,,Ancash,Pomabamba,Pomabamba,Centro
1015432,Duplicado/Riesgo/Fraude,04/01/2022 18:41,Sin Información,05/01/2022 18:41,35,Cusco,Paucartambo,Huancarani,Sur
1015433,Pendiente,28/02/2022 22:50,02/03/2022 22:50,Sin Información,,Ayacucho,Huamanga,Acocro,Centro
1015434,Atendido,22/05/2022 09:45,23/05/2022 09:45,31/05/2022 09:45,,Ica,Nasca,Vista Alegre,Sur
1015435,Rechazado,16/09/2022 17:52,17/09/2022 17:52,30/09/2022 17:52,61,La Libertad,Ascope,Ascope,Norte
1015436,Pendiente,18/09/2022 01:35,Sin Información,Sin Información,,Cajamarca,Chota,Tocmoche,Norte
1015437,Rechazado,06/01/2022 17:33,07/01/2022 17:33,15/01/2022 17:33,32,Puno,Azangaro,San Jose,Sur
1015438,Duplicado/Riesgo/Fraude,01/12/2022 14:57,Sin Información,05/12/2022 14:57,29,Ancash,Huaylas,Mato,Centro
1015439,Atendido,03/03/2022 09:35,05/03/2022 09:35,07/03/2022 09:35,,Huancavelica,Tayacaja,Salcabamba,Centro
1015440,Atendido,01/02/2022 16:05,03/02/2022 16:05,14/02/2022 16:05,,Pasco,Oxapampa,Oxapampa,Centro
1015441,Pendiente,22/08/2022 10:10,23/08/2022 10:10,Sin Información,,Puno,Chucuito,Huacullani,Sur
1015442,Atendido,12/12/2022 04:53,13/12/2022 04:53,24/12/2022 04:53,,Ancash,Bolognesi,Abelardo Pardo Lezameta,Centro
1015443,Atendido,07/04/2022 13:59,10/04/2022 13:59,15/04/2022 13:59,,Lambayeque,Lambayeque,Pacora,Norte
1015444,Pendiente,24/07/2022 13:48,26/07/2022 13:48,Sin Información,,Junin,Jauja,Sausa,Centro
1015445,Duplicado/Riesgo/Fraude,21/08/2022 04:52,Sin Información,25/08/2022 04:52,68,Ancash,Huari,Masin,Centro
1015446,Atendido,25/08/2022 23:26,25/08/2022 23:26,07/09/2022 23:26,,La Libertad,Ascope,Paijan,Norte
1015447,Atendido,18/02/2022 01:17,19/02/2022 01:17,28/02/2022 01:17,,Huanuco,Marañon,Huacrachuco,Centro
1015448,Duplicado/Riesgo/Fraude,30/09/2022 08:42,Sin Información,02/10/2022 08:42,77,Ancash,Recuay,Tapacocha,Centro
1015449,Rechazado,12/02/2022 00:02,12/02/2022 00:02,25/02/2022 00:02,20,Junin,Huancayo,San Jeronimo De Tunan,Centro
1015450,Atendido,21/03/2022 06:15,21/03/2022 06:15,26/03/2022 06:15,,Junin,Jauja,San Pedro De Chunan,Centro
1015451,Rechazado,30/03/2022 10:00,31/03/2022 10:00,10/04/2022 10:00,96,Ica,Palpa,Santa Cruz,Sur
1015452,Rechazado,21/01/2022 20:38,21/01/2022 20:38,23/01/2022 20:38,16,Piura,Paita,Arenal,Norte
1015453,Atendido,23/07/2022 01:23,25/07/2022 01:23,08/08/2022 01:23,,Puno,Carabaya,Usicayos,Sur
1015454,Duplicado/Riesgo/Fraude,10/10/2022 14:33,Sin Información,12/10/2022 14:33,81,Junin,Jauja,Paccha,Centro
1015455,Rechazado,13/04/2022 18:51,13/04/2022 18:51,24/04/2022 18:51,22,Cajamarca,Cutervo,Santo Tomas,Norte
1015456,Atendido,15/10/2022 15:37,18/10/2022 15:37,20/10/2022 15:37,,Cajamarca,Santa Cruz,Ninabamba,Norte
1015457,Rechazado,06/08/2022 02:51,06/08/2022 02:51,09/08/2022 02:51,2,Junin,Concepcion,Heroinas Toledo,Centro
1015458,Rechazado,06/02/2022 02:12,09/02/2022 02:12,18/02/2022 02:12,33,Huanuco,Huamalies,Chavin De Pariarca,Centro
1015459,Pendiente,15/12/2022 16:04,18/12/2022 16:04,Sin Información,,Cusco,Canchis,Marangani,Sur
1015460,Atendido,09/11/2022 01:48,10/11/2022 01:48,18/11/2022 01:48,,Lima,Huaral,Huaral,Lima
1015461,Pendiente,09/09/2022 20:16,Sin Información,Sin Información,,Ayacucho,Lucanas,Laramate,Centro
1015462,Duplicado/Riesgo/Fraude,05/04/2022 19:41,Sin Información,06/04/2022 19:41,56,Lima,Cañete,Calango,Lima
1015463,Duplicado/Riesgo/Fraude,09/04/2022 00:46,Sin Información,14/04/2022 00:46,49,Lima,Huaral,Santa Cruz De Andamarca,Lima
1015464,Pendiente,27/08/2022 03:46,29/08/2022 03:46,Sin Información,,Arequipa,La Union,Cotahuasi,Sur
1015465,Rechazado,20/01/2022 12:48,20/01/2022 12:48,22/01/2022 12:48,75,Ayacucho,La Mar,Chungui,Centro
1015466,Rechazado,04/04/2022 16:49,05/04/2022 16:49,19/04/2022 16:49,43,Loreto,Loreto,Parinari,Norte
1015467,Duplicado/Riesgo/Fraude,10/07/2022 23:43,Sin Información,15/07/2022 23:43,29,Apurimac,Cotabambas,Mara,Sur
1015468,Duplicado/Riesgo/Fraude,29/07/2022 02:27,Sin Información,30/07/2022 02:27,42,Piura,Morropon,Santa Catalina De Mossa,Norte
1015469,Pendiente,11/12/2022 12:16,Sin Información,Sin Información,,Lambayeque,Chiclayo,Oyotun,Norte
1015470,Pendiente,13/11/2022 13:04,Sin Información,Sin Información,,Huancavelica,Castrovirreyna,Chupamarca,Centro
1015471,Atendido,14/06/2022 02:13,14/06/2022 02:13,19/06/2022 02:13,,Lima,Lima,San Bartolo,Lima
1015472,Duplicado/Riesgo/Fraude,27/11/2022 03:52,Sin Información,02/12/2022 03:52,77,Ancash,Huaraz,Pariacoto,Centro
1015473,Rechazado,10/01/2022 20:53,11/01/2022 20:53,25/01/2022 20:53,21,Ancash,Huaylas,Santa Cruz,Centro
1015474,Duplicado/Riesgo/Fraude,17/02/2022 16:19,Sin Información,21/02/2022 16:19,68,Lambayeque,Chiclayo,Pimentel,Norte
1015475,Rechazado,11/04/2022 03:24,13/04/2022 03:24,17/04/2022 03:24,5,Huanuco,Huamalies,Tantamayo,Centro
1015476,Duplicado/Riesgo/Fraude,21/11/2022 09:31,Sin Información,26/11/2022 09:31,17,Huancavelica,Churcampa,Churcampa,Centro
1015477,Atendido,18/09/2022 00:23,20/09/2022 00:23,25/09/2022 00:23,,Piura,Talara,El Alto,Norte
1015478,Pendiente,29/05/2022 16:11,Sin Información,Sin Información,,Cusco,La Convencion,Santa Ana,Sur
1015479,Rechazado,13/06/2022 02:19,15/06/2022 02:19,22/06/2022 02:19,57,Lima,Yauyos,Viñac,Lima
1015480,Rechazado,14/01/2022 17:44,17/01/2022 17:44,26/01/2022 17:44,65,Junin,Jauja,Molinos,Centro
1015481,Atendido,16/12/2022 11:51,17/12/2022 11:51,22/12/2022 11:51,,Junin,Tarma,Huasahuasi,Centro
1015482,Atendido,28/01/2022 22:48,30/01/2022 22:48,10/02/2022 22:48,,Ancash,Bolognesi,Aquia,Centro
1015483,Pendiente,21/03/2022 08:21,22/03/2022 08:21,Sin Información,,Huanuco,Dos De Mayo,Pachas,Centro
1015484,Rechazado,13/06/2022 09:01,13/06/2022 09:01,15/06/2022 09:01,14,Cusco,Cusco,San Jeronimo,Sur
1015485,Atendido,25/07/2022 22:07,28/07/2022 22:07,05/08/2022 22:07,,Arequipa,Castilla,Orcopampa,Sur
1015486,Rechazado,11/09/2022 12:44,11/09/2022 12:44,15/09/2022 12:44,14,La Libertad,Julcan,Julcan,Norte
1015487,Atendido,14/02/2022 03:47,15/02/2022 03:47,26/02/2022 03:47,,Loreto,Requena,Jenaro Herrera,Norte
1015488,Pendiente,14/01/2022 16:06,17/01/2022 16:06,Sin Información,,Ayacucho,Sucre,San Pedro De Larcay,Centro
1015489,Duplicado/Riesgo/Fraude,20/03/2022 05:39,Sin Información,21/03/2022 05:39,85,Ayacucho,Lucanas,Chaviña,Centro
1015490,Atendido,23/09/2022 06:25,23/09/2022 06:25,05/10/2022 06:25,,Cajamarca,Celendin,Huasmin,Norte
1015491,Duplicado/Riesgo/Fraude,22/08/2022 08:03,Sin Información,24/08/2022 08:03,7,La Libertad,Otuzco,Sinsicap,Norte
1015492,Atendido,20/03/2022 04:59,22/03/2022 04:59,06/04/2022 04:59,,Lima,Huaura,Huacho,Lima
1015493,Rechazado,23/08/2022 19:30,23/08/2022 19:30,28/08/2022 19:30,97,Junin,Satipo,Mazamari,Centro
1015494,Rechazado,20/02/2022 20:18,22/02/2022 20:18,09/03/2022 20:18,38,La Libertad,Ascope,Magdalena De Cao,Norte
1015495,Atendido,01/11/2022 05:18,01/11/2022 05:18,05/11/2022 05:18,,Ancash,Recuay,Pararin,Centro
1015496,Atendido,03/07/2022 16:19,03/07/2022 16:19,10/07/2022 16:19,,San Martin,Picota,Picota,Norte
1015497,Duplicado/Riesgo/Fraude,16/10/2022 22:09,Sin Información,18/10/2022 22:09,40,Huancavelica,Angaraes,Callanmarca,Centro
1015498,Pendiente,03/05/2022 06:55,Sin Información,Sin Información,,Cajamarca,San Miguel,San Silvestre De Cochan,Norte
1015499,Atendido,19/11/2022 16:01,19/11/2022 16:01,27/11/2022 16:01,,Ancash,Corongo,Cusca,Centro
1015500,Pendiente,04/02/2022 22:10,Sin Información,Sin Información,,Cajamarca,Jaen,Pomahuaca,Norte
1015501,Rechazado,17/04/2022 02:20,17/04/2022 02:20,30/04/2022 02:20,100,Amazonas,Bongara,Cuispes,Norte
1015502,Pendiente,10/01/2022 23:05,Sin Información,Sin Información,,Piura,Talara,Lobitos,Norte
1015503,Rechazado,28/11/2022 09:45,01/12/2022 09:45,09/12/2022 09:45,77,San Martin,San Martin,Shapaja,Norte
1015504,Rechazado,18/02/2022 18:04,18/02/2022 18:04,20/02/2022 18:04,16,Ancash,Santa,Nuevo Chimbote,Centro
1015505,Rechazado,18/06/2022 20:48,18/06/2022 20:48,29/06/2022 20:48,8,Cajamarca,Santa Cruz,Saucepampa,Norte
1015506,Duplicado/Riesgo/Fraude,12/09/2022 00:50,Sin Información,14/09/2022 00:50,33,Ayacucho,Sucre,Belen,Centro
1015507,Pendiente,04/08/2022 13:40,05/08/2022 13:40,Sin Información,,Junin,Chupaca,Tres De Diciembre,Centro
1015508,Pendiente,09/02/2022 00:42,12/02/2022 00:42,Sin Información,,Cusco,Urubamba,Ollantaytambo,Sur
1015509,Duplicado/Riesgo/Fraude,11/07/2022 17:20,Sin Información,12/07/2022 17:20,42,Cusco,Canas,Langui,Sur
1015510,Duplicado/Riesgo/Fraude,23/04/2022 01:57,Sin Información,28/04/2022 01:57,1,Puno,Azangaro,Potoni,Sur
1015511,Atendido,26/04/2022 01:30,29/04/2022 01:30,07/05/2022 01:30,,Piura,Huancabamba,San Miguel De El Faique,Norte
1015512,Rechazado,06/04/2022 05:23,06/04/2022 05:23,09/04/2022 05:23,35,San Martin,Bellavista,Huallaga,Norte
1015513,Pendiente,19/07/2022 12:06,21/07/2022 12:06,Sin Información,,Cajamarca,Hualgayoc,Hualgayoc,Norte
1015514,Rechazado,03/08/2022 07:25,06/08/2022 07:25,20/08/2022 07:25,18,Lima,Lima,La Molina,Lima
1015515,Atendido,28/05/2022 06:44,28/05/2022 06:44,07/06/2022 06:44,,Puno,Chucuito,Pisacoma,Sur
1015516,Rechazado,09/08/2022 06:27,09/08/2022 06:27,22/08/2022 06:27,81,Cusco,Canas,Quehue,Sur
1015517,Pendiente,25/08/2022 00:02,Sin Información,Sin Información,,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,Sur
1015518,Duplicado/Riesgo/Fraude,07/03/2022 15:45,Sin Información,09/03/2022 15:45,96,Lima,Cañete,Nuevo Imperial,Lima
1015519,Atendido,11/10/2022 23:43,12/10/2022 23:43,19/10/2022 23:43,,Ancash,Huari,Paucas,Centro
1015520,Duplicado/Riesgo/Fraude,13/09/2022 10:05,Sin Información,16/09/2022 10:05,75,Puno,San Roman,Cabana,Sur
1015521,Atendido,29/03/2022 21:46,30/03/2022 21:46,10/04/2022 21:46,,Loreto,Requena,Jenaro Herrera,Norte
1015522,Rechazado,25/08/2022 13:39,25/08/2022 13:39,31/08/2022 13:39,57,Loreto,Putumayo,Yaguas,Norte
1015523,Pendiente,02/05/2022 04:29,Sin Información,Sin Información,,Cusco,Acomayo,Acomayo,Sur
1015524,Duplicado/Riesgo/Fraude,01/12/2022 22:20,Sin Información,06/12/2022 22:20,68,Lima,Cañete,Pacaran,Lima
1015525,Duplicado/Riesgo/Fraude,09/10/2022 02:02,Sin Información,10/10/2022 02:02,22,Pasco,Pasco,Simon Bolivar,Centro
1015526,Duplicado/Riesgo/Fraude,10/12/2022 00:54,Sin Información,14/12/2022 00:54,30,Apurimac,Andahuaylas,Santa Maria De Chicmo,Sur
1015527,Atendido,11/07/2022 17:06,14/07/2022 17:06,26/07/2022 17:06,,La Libertad,Otuzco,Agallpampa,Norte
1015528,Pendiente,08/11/2022 00:10,Sin Información,Sin Información,,Lima,Yauyos,Madean,Lima
1015529,Rechazado,11/05/2022 23:32,11/05/2022 23:32,13/05/2022 23:32,84,Cajamarca,Contumaza,Chilete,Norte
1015530,Atendido,29/12/2022 15:18,29/12/2022 15:18,09/01/2023 15:18,,Ancash,Huari,Rahuapampa,Centro
1015531,Pendiente,13/10/2022 19:21,Sin Información,Sin Información,,Cusco,Quispicanchi,Oropesa,Sur
1015532,Duplicado/Riesgo/Fraude,25/09/2022 18:02,Sin Información,27/09/2022 18:02,99,Junin,Jauja,Pomacancha,Centro
1015533,Pendiente,20/03/2022 14:03,22/03/2022 14:03,Sin Información,,Ayacucho,Sucre,Chilcayoc,Centro
1015534,Duplicado/Riesgo/Fraude,29/01/2022 15:11,Sin Información,30/01/2022 15:11,96,Ayacucho,Cangallo,Paras,Centro
1015535,Pendiente,28/05/2022 19:41,31/05/2022 19:41,Sin Información,,Ica,Ica,Parcona,Sur
1015536,Duplicado/Riesgo/Fraude,18/07/2022 05:22,Sin Información,20/07/2022 05:22,84,Cajamarca,Santa Cruz,Yauyucan,Norte
1015537,Rechazado,02/11/2022 21:32,02/11/2022 21:32,07/11/2022 21:32,84,Puno,Lampa,Calapuja,Sur
1015538,Duplicado/Riesgo/Fraude,15/01/2022 10:52,Sin Información,17/01/2022 10:52,46,Huanuco,Leoncio Prado,Santo Domingo De Anda,Centro
1015539,Atendido,12/09/2022 00:43,13/09/2022 00:43,22/09/2022 00:43,,Arequipa,La Union,Puyca,Sur
1015540,Pendiente,04/11/2022 23:12,07/11/2022 23:12,Sin Información,,Ayacucho,Sucre,Morcolla,Centro
1015541,Rechazado,21/07/2022 00:22,21/07/2022 00:22,01/08/2022 00:22,95,Huancavelica,Huaytara,Tambo,Centro
1015542,Atendido,02/03/2022 04:46,02/03/2022 04:46,15/03/2022 04:46,,Cusco,Paruro,Pillpinto,Sur
1015543,Pendiente,13/02/2022 21:30,16/02/2022 21:30,Sin Información,,Cusco,Calca,Coya,Sur
1015544,Atendido,09/06/2022 01:06,09/06/2022 01:06,19/06/2022 01:06,,Amazonas,Chachapoyas,Mariscal Castilla,Norte
1015545,Duplicado/Riesgo/Fraude,11/09/2022 13:27,Sin Información,16/09/2022 13:27,87,Puno,Yunguyo,Ollaraya,Sur
1015546,Pendiente,27/07/2022 01:55,Sin Información,Sin Información,,Ancash,Pallasca,Conchucos,Centro
1015547,Rechazado,02/07/2022 05:19,02/07/2022 05:19,10/07/2022 05:19,63,Ica,Ica,Ica,Sur
1015548,Pendiente,20/05/2022 15:35,Sin Información,Sin Información,,Loreto,Alto Amazonas,Yurimaguas,Norte
1015549,Atendido,04/07/2022 12:27,05/07/2022 12:27,08/07/2022 12:27,,Ayacucho,La Mar,Ninabamba,Centro
1015550,Rechazado,02/05/2022 07:00,03/05/2022 07:00,18/05/2022 07:00,7,Lima,Huaura,Santa Maria,Lima
1015551,Atendido,31/07/2022 20:37,31/07/2022 20:37,04/08/2022 20:37,,Ayacucho,Paucar Del Sara Sara,Oyolo,Centro
1015552,Atendido,29/11/2022 12:50,29/11/2022 12:50,07/12/2022 12:50,,Cusco,La Convencion,Union Ashaninka,Sur
1015553,Atendido,04/05/2022 14:45,07/05/2022 14:45,21/05/2022 14:45,,Ayacucho,Cangallo,Chuschi,Centro
1015554,Pendiente,12/01/2022 03:09,14/01/2022 03:09,Sin Información,,Puno,El Collao,Ilave,Sur
1015555,Duplicado/Riesgo/Fraude,12/08/2022 10:34,Sin Información,14/08/2022 10:34,57,Ancash,Carhuaz,Marcara,Centro
1015556,Pendiente,12/06/2022 06:11,Sin Información,Sin Información,,Ayacucho,Huanta,Chaca,Centro
